step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,cells
10000,1240450,943,1189,466,104.13,77,9,1.352,77,104.13,0,0,0,77,0,0,0,0,77,0,0,1.00,0.000,11.361,86.676,89.606,27.426,0.000,27.426,0.00,0.00,0,0.392,11,11,36.8,0.000,-15,2,0.000,89.606,1.000,0,36,444444444444444444444444444444444444444444444444444444444444444444444444000044444
10000,1240460,1,1188,707,44.28,48,7,0.973,49,45.26,0,19,5,25,0,0,18,5,25,0,0,1.00,0.406,0.000,21.397,67.099,0.000,0.000,0.000,10.45,58.00,1,0.601,11,11,24.1,0.000,-132,1,67.099,0.000,1.000,0,32,4444444442022442222244223324422332442223244444444
10000,1240461,1,1188,697,46.41,49,7,0.987,49,46.41,0,24,4,21,0,0,24,4,21,0,0,1.00,0.517,0.000,3.171,60.189,0.000,0.000,0.000,16.25,121.75,0,0.587,13,14,22.3,0.000,-1184,1,60.189,0.000,1.000,0,28,4444442444442244222224422223442222344222234422223
10000,1240472,1,1188,605,60.71,61,8,0.995,62,61.70,0,17,0,45,0,0,17,0,44,0,0,1.00,0.280,0.000,6.981,39.509,18.356,18.356,0.000,19.10,30.00,1,0.513,14,14,38.1,0.000,-238,1,39.509,0.000,1.000,0,42,4444444444444044444444444444044444420444442224442222224422222224
10000,1240488,993,1187,797,35.42,36,7,0.984,36,35.42,0,17,0,19,0,0,17,0,19,0,0,1.00,0.480,0.294,48.353,89.620,0.000,0.000,0.000,23.38,130.50,0,0.672,14,14,37.3,0.000,-780,1,89.620,0.000,1.000,0,26,0004444000444400224440222244022224402222440022244
10000,1240515,1091,1187,582,66.38,49,7,1.165,49,66.38,9,32,2,6,6,9,32,2,6,0,6,2.29,0.482,0.000,15.131,34.060,62.696,60.451,2.245,94.75,94.75,0,0.491,6,11,4.0,0.250,41,0,0.000,34.060,1.000,0,22,2222222222222222222222223222442322244111124411111
10000,1240516,1074,1187,1105,16.42,18,7,1.026,22,20.52,0,2,4,16,0,0,1,4,13,0,0,1.00,0.061,0.000,7.799,27.986,16.391,0.000,16.391,10.74,17.25,0,0.987,11,14,18.1,0.000,-34,2,0.000,27.986,1.000,0,22,0000440000044400004440002444000004400000330000033
10000,1240549,1121,1185,577,67.29,64,8,1.212,64,67.29,0,23,17,24,0,0,23,17,24,0,0,1.00,0.342,0.000,1.738,37.827,14.977,13.720,1.257,28.32,47.75,0,0.488,14,14,36.9,0.000,-884,2,0.000,37.827,1.000,0,32,2222222222222422222444442244444422344444233344443333334433333334
10000,1240568,1,1185,704,45.26,49,7,0.973,49,45.26,0,19,5,25,0,0,19,5,25,0,0,1.00,0.420,0.169,50.713,93.205,0.000,0.000,0.000,27.83,81.50,0,0.595,13,11,13.9,0.000,-326,1,93.205,0.000,1.000,0,28,4444444442222442222244223324422332442223244444444
10000,1240593,1,1184,737,36.62,30,7,1.077,36,43.08,4,17,0,15,5,4,11,0,15,0,4,1.64,0.300,0.000,14.533,50.851,5.182,4.069,1.113,46.98,74.00,0,0.661,0,7,-6.2,0.228,1619,0,0.000,0.000,1.000,0,36,2000000422222244000224400002440000244440011444411
10000,1240601,1127,1184,601,62.09,49,7,1.280,49,62.09,0,0,1,48,0,0,0,1,48,0,0,1.00,0.000,7.737,74.058,82.304,2.741,0.000,2.741,0.00,0.00,0,0.508,11,11,24.4,0.000,-71,2,0.000,82.304,1.000,0,28,4444444444444444444444443444444444444444444444444
10000,1240643,1,1182,900,21.73,24,6,0.988,36,33.09,0,6,5,25,0,0,4,4,16,0,0,1.00,0.184,0.232,38.944,100.171,5.874,5.797,0.077,26.16,39.75,0,0.858,11,11,37.6,0.000,-1,1,100.171,0.000,1.000,0,20,044440044440044440043440033340022220
10000,1240645,993,1182,823,31.99,32,7,1.000,33,32.99,0,14,0,19,0,0,13,0,19,0,0,1.00,0.406,0.000,26.277,52.849,43.417,42.568,0.849,22.76,35.25,1,0.707,7,10,54.3,0.096,9,0,52.849,0.000,1.000,0,26,0004444000444400224440022244002224400222440020244
10000,1240705,993,1180,634,55.39,49,7,1.130,49,55.39,0,33,0,16,0,0,33,0,16,0,0,1.00,0.596,0.000,5.721,36.064,28.250,24.273,3.977,7.72,14.00,0,0.537,14,11,36.0,0.000,-203,2,0.000,36.064,1.000,0,28,2222444222244422222442222244222224422222442222244
10000,1240739,1,1179,700,45.25,47,7,0.984,49,47.22,0,22,2,25,0,0,22,2,23,0,0,1.00,0.486,0.000,20.362,123.804,6.859,6.859,0.000,1.00,1.00,0,0.595,11,11,27.6,0.000,-13,1,123.804,0.000,1.000,0,30,4004444442222442222244223224422322442222244444444
10000,1240745,5,1179,673,48.98,49,7,1.000,49,48.98,0,19,0,30,0,0,19,0,30,0,0,1.00,0.388,0.074,42.136,81.384,0.000,0.000,0.000,18.34,69.50,0,0.572,14,14,37.9,0.000,-1126,1,81.384,0.000,1.000,0,28,2444444244444444224444222444222244422224442222444
10000,1240777,1,1178,694,45.98,49,7,1.011,49,45.98,0,19,7,23,0,0,19,7,23,0,0,1.00,0.413,0.540,54.904,78.826,5.080,3.390,1.690,20.15,93.25,0,0.590,14,14,34.8,0.000,-486,2,0.000,78.826,1.000,0,28,4444444444444444444443333344223322222222222222222
10000,1240795,6,1178,891,27.96,29,6,0.998,29,27.96,0,15,2,12,0,0,15,2,12,0,0,1.00,0.537,0.549,57.868,78.904,15.723,15.723,0.000,27.04,91.50,0,0.756,14,14,30.2,0.000,-540,1,78.904,0.000,1.000,0,34,222444222244200224202224300244300444
10000,1240796,1,1178,645,53.32,49,7,1.088,49,53.32,0,24,0,25,0,0,24,0,25,0,0,1.00,0.450,0.068,23.545,52.822,44.532,39.607,4.925,16.87,51.75,0,0.548,6,6,23.5,0.215,467,0,0.000,0.000,1.000,0,28,2444444224444422444442224444222244422222442222222
10000,1240808,1,1177,633,55.16,64,8,0.951,64,55.16,0,19,12,33,0,0,19,12,33,0,0,1.00,0.344,3.684,39.783,112.057,1.404,1.404,0.000,23.00,41.25,0,0.539,14,14,38.1,0.000,-470,1,112.057,0.000,1.000,0,32,4444444444444444222444442222344422233344222333442223334422233444
10000,1240820,993,1177,887,7.87,8,7,0.984,36,35.42,0,17,0,19,0,0,0,0,8,0,0,1.00,0.000,1.589,6.876,62.565,0.000,0.000,0.000,12.73,44.25,0,1.000,11,14,28.1,0.000,-10,1,62.565,0.000,1.000,0,12,0000044000044400004440000000000000000000000000000
10000,1240826,1,1177,753,11.94,12,7,0.995,49,48.77,0,23,0,26,0,0,1,0,11,0,0,1.00,0.084,0.000,1.033,104.061,7.496,7.494,0.002,7.22,37.25,0,1.000,8,11,11.1,0.968,11,0,103.640,0.000,1.000,0,18,0000004000000400000440000044000004400000440000024
10000,1240852,1,1176,778,33.55,33,6,1.032,36,36.65,0,6,1,29,0,0,6,1,26,0,0,1.00,0.179,0.000,26.981,74.454,13.676,8.664,5.012,4.42,21.25,0,0.691,7,6,17.1,0.531,213,0,0.000,0.000,1.000,0,26,440004444444444444444444442224432224
10000,1240867,1,1175,865,29.47,36,6,0.880,36,29.47,0,13,5,18,0,0,13,5,18,0,0,1.00,0.441,0.000,44.755,84.184,0.000,0.000,0.000,12.81,105.00,0,0.737,14,14,27.0,0.000,-990,1,84.184,0.000,1.000,0,24,444444444444442233422223422223442223
10000,1240898,1105,1174,707,39.02,42,7,0.940,49,44.67,0,25,3,21,0,0,20,1,21,0,0,1.00,0.512,3.012,7.828,49.200,26.761,26.761,0.000,3.36,17.25,0,0.640,11,14,37.2,0.000,-103,1,49.200,0.000,1.000,0,26,0000000322222222244222244442244444224444422444442
10000,1240900,1,1174,698,45.25,49,7,0.984,49,45.25,0,18,6,25,0,0,18,6,25,0,0,1.00,0.398,0.000,21.867,76.369,0.000,0.000,0.000,13.75,38.25,0,0.595,14,13,27.6,0.000,-632,1,76.369,0.000,1.000,0,28,4444444442224442222244223224422332442233244443444
10000,1240954,1104,1173,667,45.85,45,7,1.019,49,49.92,0,0,0,49,0,0,0,0,45,0,0,1.00,0.000,0.000,43.282,72.113,4.742,0.000,4.742,0.00,0.00,0,0.591,11,11,27.9,0.000,-38,2,0.000,72.113,1.000,0,28,0444444044444404444440444444444444444444444444444
10000,1240996,1093,1171,771,35.96,43,7,0.888,49,41.29,0,16,5,28,0,0,16,5,22,0,0,1.00,0.445,0.000,9.336,60.248,0.104,0.000,0.104,4.96,7.00,0,0.667,11,8,37.5,0.000,-3,1,59.327,0.000,1.000,0,28,0000004444444444222444222244422222442222443333344
10000,1241016,1,1171,795,29.69,32,7,1.006,49,46.79,0,16,5,28,0,0,10,5,17,0,0,1.00,0.337,0.115,15.944,54.192,2.281,0.348,1.933,5.51,9.25,0,0.734,8,2,4.8,0.856,431,0,0.000,0.000,1.000,0,30,0000004000024400022244003224422332404233440444444
10000,1241026,1,1171,710,43.42,49,7,1.072,49,43.42,0,7,17,25,0,0,7,17,25,0,0,1.00,0.161,0.000,57.022,64.308,31.511,8.989,22.521,3.75,16.25,0,0.607,11,11,38.1,0.000,-90,2,0.000,64.308,1.000,0,28,4444444444444444444444433344333333333333332222222
10000,1241073,1,1169,604,59.88,64,8,0.936,64,59.88,0,29,0,35,0,0,29,0,35,0,0,1.00,0.484,4.132,58.179,95.246,28.506,28.506,0.000,48.65,70.00,0,0.517,10,1,12.2,0.000,-57,1,77.004,0.000,1.000,0,32,4444444444444444444444444442224444222224422222224222222242222222
10000,1241122,1127,1168,592,62.09,49,7,1.280,49,62.09,0,0,1,48,0,0,0,1,48,0,0,1.00,0.000,6.119,62.366,68.173,25.653,0.000,25.653,0.00,0.00,0,0.508,11,11,24.5,0.000,-33,2,0.000,68.173,1.000,0,28,4444444444444444444444443444444444444444444444444
10000,1241202,1,1165,800,9.05,8,7,1.131,49,55.43,0,24,0,25,0,0,7,0,1,0,0,1.00,0.774,0.000,2.177,51.907,17.213,15.030,2.183,27.51,39.75,0,1.000,11,10,18.5,0.000,-59,2,0.000,51.907,1.000,0,18,0000000000000000000000000000000000000000042222222
10000,1241247,1,1164,508,71.83,48,8,1.140,64,90.07,15,1,0,48,0,15,1,0,32,0,0,2.07,0.014,0.000,19.094,69.290,19.746,0.000,19.746,0.00,0.00,0,0.472,4,7,-6.4,0.637,538,0,0.000,0.000,1.000,0,25,4444444444444444444111444411111444411114444211140000000000000000
10000,1241253,1,1164,684,44.96,47,7,0.999,49,46.95,0,13,4,32,0,0,13,4,30,0,0,1.00,0.289,0.000,1.766,76.116,10.507,10.507,0.000,14.51,27.50,0,0.597,11,11,35.8,0.000,-196,1,76.116,0.000,1.000,0,32,4440444444044444444444444444433334422222242222222
10000,1241255,6,1164,614,57.37,45,7,1.275,49,62.47,0,26,0,23,0,0,26,0,19,0,0,1.00,0.453,0.000,1.416,37.401,12.050,1.770,10.281,2.50,2.50,0,0.528,7,7,20.3,0.567,277,0,0.000,0.000,1.000,0,28,0000444444244444222244222224422222442222224222224
10000,1241367,1104,1160,660,47.89,47,7,1.019,49,49.92,0,0,0,49,0,0,0,0,47,0,0,1.00,0.000,1.865,28.089,51.612,3.642,2.648,0.994,0.00,0.00,2,0.578,11,11,27.2,0.000,-66,2,0.000,51.612,1.000,0,36,4444444444444444440444444444444404444444444444444
10000,1241378,1,1159,724,40.96,43,7,0.999,49,46.95,0,13,4,32,0,0,13,4,26,0,0,1.00,0.317,0.000,16.098,55.152,0.000,0.000,0.000,0.75,0.75,0,0.625,11,11,37.8,0.000,-41,1,55.152,0.000,1.000,0,28,0004444000444444444444444444433334422222242222222
10000,1241391,1,1159,666,40.47,44,8,0.920,64,58.86,0,26,0,38,0,0,8,0,36,0,0,1.00,0.198,0.000,15.218,81.699,21.975,19.747,2.228,6.75,34.50,1,0.629,7,4,25.2,0.321,657,0,0.000,0.000,1.000,0,34,4444222044444200444402004444420044444200444442004444400044400000
10000,1241427,5,1158,661,48.98,49,7,1.000,49,48.98,0,20,0,29,0,0,20,0,29,0,0,1.00,0.408,0.000,9.504,70.430,10.341,10.341,0.000,3.02,34.50,0,0.572,14,14,34.8,0.000,-241,1,70.430,0.000,1.000,0,28,2244444244444424444442222444222244422224442222444
10000,1241455,726,1157,420,121.18,81,9,1.496,81,121.18,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,0.000,10.692,21.511,18.288,0.000,18.288,0.00,0.00,0,0.363,11,11,32.0,0.000,-123,2,0.000,21.511,1.000,0,36,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,1241515,1074,1156,916,4.29,4,6,1.072,29,28.41,0,18,5,6,0,0,1,0,3,0,0,1.00,0.233,0.000,3.658,43.389,21.990,18.674,3.316,31.26,50.00,0,1.000,11,14,20.3,0.000,-191,2,0.000,43.389,1.000,0,10,000004000004000004000002000000000000
10000,1241586,1103,1154,687,45.09,36,6,1.187,36,45.09,2,20,0,14,0,2,20,0,14,0,0,1.00,0.444,1.700,16.506,34.446,22.014,20.756,1.257,39.81,42.00,0,0.596,8,14,23.0,1.000,16,0,0.000,34.446,1.000,0,24,222222222222222222221144444444444444
10000,1241592,1,1153,445,106.98,81,9,1.075,81,106.98,27,3,17,34,0,27,3,17,34,0,0,2.81,0.028,0.000,0.836,35.433,4.322,0.000,4.322,0.00,0.00,0,0.387,11,11,37.9,0.000,-172,2,0.000,35.433,1.000,0,32,444444444444444444444333444443111344231111134231111134231111134331111134331111344
10000,1241612,1,1153,666,43.80,44,7,0.995,49,48.77,0,23,0,26,0,0,23,0,21,0,0,1.00,0.525,4.935,11.823,64.513,0.486,0.486,0.000,9.12,34.00,0,0.604,11,11,29.0,0.000,-10,1,64.513,0.000,1.000,0,30,0000404244444422444442222444222224422222442222224
10000,1241697,1117,1150,641,51.47,48,7,1.072,48,51.47,0,16,0,32,0,0,16,0,32,0,0,1.00,0.311,0.000,14.007,47.038,2.237,1.406,0.831,1.25,1.25,0,0.558,10,10,15.6,0.000,-28,2,0.000,46.642,1.000,0,28,0444444244444422244442222444222244422244442444444
10000,1241700,6,1150,1054,13.82,13,6,1.063,22,22.32,0,10,2,10,0,0,3,0,10,0,0,1.00,0.217,0.000,34.470,61.421,9.713,2.669,7.044,11.29,32.75,0,1.000,11,11,37.8,0.000,-10,2,0.000,61.421,1.000,0,26,000044022244000004000004000004000444
10000,1241734,1,1149,832,30.16,28,6,1.040,30,32.24,1,15,0,14,5,1,13,0,14,0,5,1.17,0.431,0.000,8.599,38.841,89.889,61.650,28.239,6.50,14.75,0,0.728,7,8,46.4,0.071,268,0,0.000,0.000,1.000,0,36,200222422222440022440002444402444441
10000,1241758,1090,1148,913,25.24,25,5,1.098,25,25.24,0,10,4,11,0,0,10,4,11,0,0,1.00,0.396,0.823,8.097,39.335,6.659,5.942,0.717,9.98,78.00,0,0.796,14,14,23.9,0.000,-268,2,0.000,39.335,1.000,0,20,4444444244422243222332223
10000,1241777,1,1148,682,45.25,49,7,0.984,49,45.25,0,18,6,25,0,0,18,6,25,0,0,1.00,0.398,1.686,7.499,59.825,0.000,0.000,0.000,4.16,32.75,0,0.595,14,13,23.9,0.000,-440,1,59.825,0.000,1.000,0,28,4444444442224442222244223224422332442233244443444
10000,1241782,1,1148,483,84.93,76,9,1.118,81,90.52,0,38,0,43,0,0,38,0,38,0,0,1.00,0.447,9.958,64.184,130.567,32.003,26.718,5.286,10.97,16.50,0,0.434,4,7,-3.7,0.552,367,0,0.000,0.000,1.000,0,38,444000004444444444444424444442222244442222224422222224422222224422222224442222244
10000,1241814,6,1146,737,38.63,36,6,1.120,36,38.63,2,8,7,19,0,2,8,7,19,0,0,1.00,0.207,0.000,53.784,73.027,20.282,11.619,8.662,11.07,27.50,0,0.644,7,6,31.6,0.519,288,0,0.000,0.000,1.000,0,24,444444444444442224412224331224333334
10000,1241818,6,1146,853,22.35,28,7,0.894,44,36.21,3,9,13,19,3,3,7,12,6,0,3,1.50,0.313,0.000,4.254,66.256,2.737,0.000,2.737,14.74,28.50,0,0.846,7,6,21.5,0.693,376,0,0.000,0.000,1.000,0,25,0000000000000040000040112224313322433333240333324
10000,1241837,1,1145,578,62.75,64,8,1.020,64,62.75,0,29,5,30,0,0,29,5,30,0,0,1.00,0.462,0.000,13.481,65.861,0.086,0.000,0.086,20.25,92.50,0,0.505,14,14,34.5,0.000,-1096,2,0.000,65.861,1.000,0,32,4444444444444444444222244422222344222223442222234422222344222223
10000,1241850,1,1145,1084,16.73,15,7,0.984,20,21.65,2,5,0,13,3,2,5,0,8,0,3,1.50,0.299,1.582,29.946,78.168,27.364,27.364,0.000,5.77,45.75,0,0.978,11,11,26.2,0.000,-90,1,78.168,0.000,1.000,0,18,0000400444040044220004222100000100000000000000000
10000,1241857,1,1145,752,27.02,22,6,1.228,36,44.22,0,18,0,18,0,0,15,0,7,0,0,1.00,0.555,0.000,3.826,27.221,14.116,11.931,2.186,15.74,44.25,0,0.769,11,11,23.2,0.000,-190,2,0.000,27.221,1.000,0,24,440000440000444000222000222222222222
10000,1241889,5,1144,653,48.98,49,7,1.000,49,48.98,0,20,0,29,0,0,20,0,29,0,0,1.00,0.408,0.000,17.083,71.836,2.401,2.401,0.000,11.58,26.50,0,0.572,14,14,31.6,0.000,-214,1,71.836,0.000,1.000,0,28,2244444244444424444442222444222244422224442222444
10000,1241918,1,1143,904,19.59,19,6,1.031,32,33.00,0,18,0,14,0,0,5,0,14,0,0,1.00,0.255,0.000,19.968,46.117,12.985,0.000,12.985,8.14,10.25,0,0.904,8,8,28.3,0.703,498,0,0.000,0.000,1.000,0,20,000000022200244420444440444440400000
10000,1241947,1,1141,665,47.08,45,7,1.046,45,47.08,0,13,0,32,0,0,13,0,32,0,0,1.00,0.276,0.000,3.099,47.314,10.580,0.000,10.580,3.01,6.25,0,0.583,11,11,24.2,0.000,-108,2,0.000,47.314,1.000,0,38,4444444444444444404444440044442204422222442222224
10000,1241977,1,1141,705,33.28,35,7,0.951,49,46.59,0,14,0,35,0,0,14,0,21,0,0,1.00,0.421,0.000,25.113,57.550,0.000,0.000,0.000,5.59,6.50,1,0.693,14,14,31.5,0.000,-282,1,57.550,0.000,1.000,0,26,0000000444444022244002224440222444022244402244440
10000,1242007,1090,1139,1004,18.29,19,6,1.045,36,34.50,0,16,6,14,0,0,10,3,6,0,0,1.00,0.547,0.950,10.029,41.814,13.655,0.000,13.655,3.69,5.00,0,0.935,5,11,22.5,1.000,33,0,0.000,41.814,1.000,0,24,000004000244000224000224020224032233
10000,1242065,162,1137,511,78.91,64,8,1.127,64,78.91,6,0,0,58,0,6,0,0,58,0,0,1.00,0.000,0.000,6.093,29.285,16.841,1.207,15.633,0.00,0.00,0,0.450,11,11,37.4,0.000,-59,2,0.000,29.285,1.000,0,32,4444444444444444441114444411144444444444444444444444444444444444
10000,1242110,1,1136,773,33.68,35,7,1.021,40,38.78,0,10,4,26,0,0,7,4,24,0,0,1.00,0.208,3.866,42.062,49.131,18.565,0.000,18.565,2.37,3.00,0,0.689,11,11,37.9,0.000,-16,2,0.000,49.131,1.000,0,42,0004444002444422200442230004233004444300444444444
10000,1242137,993,1135,719,31.56,33,7,0.956,42,40.17,0,21,0,21,0,0,21,0,12,0,0,1.00,0.665,0.000,10.738,62.251,0.045,0.000,0.045,2.85,21.50,0,0.712,11,11,31.3,0.000,-39,1,62.250,0.000,1.000,0,26,0000000000000400224440222244222224422222442222244
10000,1242165,6,1135,592,55.57,45,7,1.235,49,60.51,0,30,0,19,0,0,30,0,15,0,0,1.00,0.540,0.000,38.646,52.538,13.768,3.124,10.644,2.50,2.50,0,0.537,7,7,19.8,0.575,257,0,0.000,0.000,1.000,0,30,4000044442244442222244222224422222242222224222222
10000,1242175,993,1134,789,32.99,33,7,1.000,33,32.99,0,15,0,18,0,0,15,0,18,0,0,1.00,0.455,0.000,11.042,48.474,18.219,18.179,0.040,14.00,40.75,0,0.696,11,8,32.8,0.000,-118,1,48.474,0.000,1.000,0,24,0004444000444400224440022244002224400222440022224
10000,1242197,1,1134,760,30.86,31,7,0.995,49,48.77,0,23,0,26,0,0,12,0,19,0,0,1.00,0.389,0.000,31.303,97.126,17.379,2.081,15.297,11.88,16.00,0,0.720,8,11,19.5,0.870,75,0,28.105,0.000,1.000,0,24,0000004004444400444440022444002224400222440022224
10000,1242208,1,1133,713,39.51,48,7,1.000,49,40.51,0,12,17,20,0,0,12,17,19,0,0,1.00,0.304,0.000,1.989,43.648,1.231,0.000,1.231,2.75,2.75,1,0.636,8,8,35.7,0.655,417,0,0.000,0.000,1.000,0,28,4444440444444444222224423322423333342333332233333
10000,1242222,1,1132,649,48.64,49,7,0.993,49,48.64,0,21,0,28,0,0,21,0,28,0,0,1.00,0.432,5.570,23.235,85.307,7.725,7.725,0.000,8.10,37.75,0,0.574,11,11,32.7,0.000,-65,1,85.307,0.000,1.000,0,28,4444444442224442222244222224422222444222444444444
10000,1242245,1,1132,669,42.30,44,7,0.984,49,47.22,0,22,2,25,0,0,22,2,20,0,0,1.00,0.520,0.000,35.622,82.942,0.000,0.000,0.000,23.43,65.00,0,0.615,14,11,34.8,0.000,-684,1,82.942,0.000,1.000,0,30,4000004442222442222244223224422322442222244444444
10000,1242260,1,1131,716,37.82,38,7,0.995,49,48.77,0,23,0,26,0,0,17,0,21,0,0,1.00,0.449,5.355,5.824,54.942,8.537,6.437,2.101,21.43,70.25,0,0.650,6,6,16.6,0.171,213,0,0.000,0.000,1.000,0,28,0000044244444422444442222444222224422222440000004
10000,1242317,1,1130,429,110.91,81,9,0.982,81,110.91,36,5,8,32,4,36,5,8,32,0,4,4.53,0.045,1.341,49.744,62.207,11.215,11.215,0.000,2.36,3.25,0,0.380,11,11,35.9,0.000,-38,1,62.207,0.000,1.000,0,28,444444444444444444444114444221111344211111134211111134211111134111111334111111334
10000,1242326,993,1129,914,24.11,22,6,1.096,25,27.40,0,10,0,15,0,0,9,0,13,0,0,1.00,0.373,0.000,29.690,45.065,12.087,0.108,11.979,12.06,72.25,0,0.815,11,11,31.4,0.000,-85,2,0.000,45.065,1.000,0,22,000044000444022244022244022244000044
10000,1242327,1,1129,551,67.14,71,9,0.973,71,67.14,0,19,4,48,0,0,19,4,48,0,0,1.00,0.283,0.000,12.326,71.347,3.084,3.084,0.000,17.80,32.50,0,0.488,14,14,37.3,0.000,-508,1,71.347,0.000,1.000,0,52,444444444444444444444400044444230004442233004442223004442222244442222244444222444
10000,1242362,1,1128,527,60.91,47,8,0.937,64,76.84,18,4,0,42,2,18,0,0,29,0,0,5.41,0.000,0.000,25.774,66.008,0.043,0.000,0.043,1.12,2.50,0,0.513,11,11,33.7,0.000,-21,1,65.968,0.000,1.000,0,20,0000004400000044000004441114444411144444111144441111444411114444
10000,1242371,6,1128,868,16.18,16,6,1.011,32,32.35,0,21,0,11,0,0,12,0,4,0,0,1.00,0.742,0.000,10.037,35.214,9.867,0.000,9.867,1.46,21.50,1,0.995,6,11,44.0,0.386,31,0,0.000,35.214,1.000,0,26,000000220000220000222000202244422400
10000,1242380,1,1127,659,46.79,49,7,1.006,49,46.79,0,16,5,28,0,0,16,5,28,0,0,1.00,0.342,0.000,18.145,60.689,0.629,0.336,0.293,31.57,49.50,0,0.585,14,14,29.6,0.000,-1150,2,0.000,60.689,1.000,0,28,4444444442224442222244223224422332444233444444444
10000,1242387,993,1127,1127,11.65,12,6,1.110,12,11.65,0,2,3,7,0,0,2,3,7,0,0,1.00,0.172,0.000,14.185,39.205,1.602,0.000,1.602,4.19,43.25,0,1.000,11,11,23.3,0.000,-24,2,0.000,39.205,1.000,0,16,000044000433002443002440000000000000
10000,1242392,993,1127,844,21.02,21,6,1.001,36,36.04,0,16,0,20,0,0,6,0,15,0,0,1.00,0.285,0.000,6.424,23.661,21.772,0.551,21.221,3.25,3.25,0,0.872,11,7,37.7,0.000,-44,2,0.000,23.655,1.000,0,20,000044004444002444002244002244000244
10000,1242408,1,1126,590,56.02,42,7,1.167,49,64.19,6,19,0,24,5,6,12,0,24,0,4,2.00,0.214,2.058,8.976,22.966,37.880,32.036,5.844,7.75,10.75,0,0.534,8,8,70.9,0.511,753,0,0.000,0.000,1.000,0,22,2000000422202244442224444422444444214444441114411
10000,1242423,1,1126,1100,7.65,8,7,0.957,33,31.57,0,29,0,4,0,0,4,0,4,0,0,1.00,0.523,0.000,3.664,39.520,0.000,0.000,0.000,0.75,0.75,0,1.000,11,11,27.9,0.000,-17,1,39.520,0.000,1.000,0,18,0000000000000000000000000000000000040000004442222
10000,1242431,1,1125,721,38.89,36,6,0.997,36,38.89,3,10,0,23,3,3,10,0,23,0,3,1.58,0.257,0.000,13.613,63.921,0.000,0.000,0.000,0.00,0.00,0,0.641,11,11,38.0,0.000,-20,1,63.921,0.000,1.000,0,20,444444442224442224442221444241444441
10000,1242487,1077,1123,1123,12.70,15,6,1.016,15,12.70,0,4,5,6,0,0,4,5,6,0,0,1.00,0.315,1.762,56.781,75.420,0.962,0.000,0.962,34.86,117.25,0,1.000,13,14,19.2,0.000,-274,2,0.000,75.420,1.000,0,18,000003000033000334000244000244000224
10000,1242508,993,1123,625,51.65,49,7,1.054,49,51.65,0,23,0,26,0,0,23,0,26,0,0,1.00,0.445,0.000,45.861,70.606,48.505,39.963,8.543,2.02,5.75,0,0.557,10,10,16.8,0.000,-16,2,0.000,70.606,1.000,0,28,4444444444444422224442222444222224422222442222244
10000,1242516,1,1122,573,57.39,54,8,1.007,64,67.46,3,28,0,33,3,3,28,0,23,3,3,1.59,0.488,0.000,41.825,85.122,3.316,1.967,1.349,16.09,71.75,0,0.528,14,11,33.1,0.000,-297,2,0.000,85.122,1.000,0,31,0000001104444441044224444422224442222224422222244222222040222244
10000,1242539,1,1122,724,37.29,36,7,1.036,41,42.46,0,18,0,23,0,0,13,0,23,0,0,1.00,0.349,0.000,39.156,65.616,1.231,0.510,0.721,2.30,3.75,0,0.655,11,8,34.0,0.000,-2,2,0.000,54.639,1.000,0,40,0000022222222244400224440002444000244444444444444
10000,1242548,1,1121,654,46.02,45,7,1.023,46,47.04,0,12,0,34,0,0,11,0,34,0,0,1.00,0.239,0.000,54.533,66.920,17.584,0.000,17.584,1.25,1.25,0,0.590,11,11,38.2,0.000,-110,2,0.000,66.920,1.000,0,32,2202222442222044444204444440444444444444444444444
10000,1242564,993,1121,893,10.82,11,7,0.984,36,35.42,0,17,0,19,0,0,7,0,4,0,0,1.00,0.647,0.000,13.070,56.723,1.342,1.342,0.000,41.39,129.75,0,1.000,14,14,34.9,0.000,-473,1,56.723,0.000,1.000,0,18,0000000000000000220440022244002200000000000000000
10000,1242576,6,1120,1013,16.97,17,6,0.998,30,29.95,0,17,0,13,0,0,7,0,10,0,0,1.00,0.412,0.000,22.689,69.559,7.189,7.189,0.000,2.47,24.00,0,0.971,11,11,37.8,0.000,-30,1,69.559,0.000,1.000,0,20,000044000024000224002224000244000444
10000,1242597,558,1119,428,108.98,64,8,1.397,64,108.98,14,0,0,50,0,14,0,0,50,0,0,3.94,0.000,0.000,18.124,1.836,37.450,7.849,29.601,0.00,0.00,0,0.383,8,6,24.3,0.914,13,0,0.000,0.590,1.000,0,18,1111444411444444144444441444444414444444144444441144444411444444
10000,1242612,1122,1119,1059,8.99,9,6,0.999,19,18.98,0,10,0,9,0,0,0,0,9,0,0,1.00,0.000,0.000,15.212,44.546,6.630,6.630,0.000,4.96,7.00,0,1.000,7,11,72.1,0.585,6,0,44.546,0.000,1.000,0,18,000004000004000004000004000044000444
