step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,breath,inhaled,breed,share,store,kids,btemp,warmed,cooled,wood,load,cells
10000,1498343,904,2411,1436,36.95,23,7,1.607,44,70.69,0,28,0,16,0,0,7,0,16,0,0,1.00,0.189,0.000,42.470,109.480,26.066,8.927,17.139,31.50,31.50,0,0.658,11,11,30.1,0.000,-7,2,0.000,102.933,1.000,1329,32,1.000,349,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,0000000000000000222002200000444002044444424444444
10000,1499351,10,2399,1622,32.70,23,7,1.258,31,42.76,3,0,0,28,0,3,0,0,20,0,0,1.79,0.000,0.000,30.636,90.482,25.090,0.293,24.797,0.00,0.00,0,0.699,11,11,25.2,0.000,-3,2,0.000,90.482,1.000,1622,19,1.000,1622,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,1100000144000044440004444400444000044400004440000
10000,1501357,856,2374,1531,33.53,21,7,1.596,43,68.65,0,25,0,18,0,0,7,0,14,0,0,1.00,0.209,0.000,8.555,47.884,33.807,18.523,15.284,27.75,27.75,1,0.691,11,11,31.7,0.000,-8,2,0.000,47.884,1.000,1531,34,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000000000000002222000400022040000204444440444444
10000,1501358,881,2374,1950,17.95,12,7,1.496,19,28.42,0,9,0,10,0,0,2,0,10,0,0,1.00,0.111,0.000,19.690,68.402,14.764,8.224,6.539,27.50,27.50,0,0.944,11,14,31.5,0.000,-11,2,0.000,68.402,1.000,1950,16,1.000,776,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000040000004200000442000044400004440000
10000,1501587,854,2372,1786,21.58,13,6,1.660,36,59.77,0,15,0,21,0,0,4,0,9,0,0,1.00,0.185,0.806,10.581,74.652,25.744,4.150,21.594,57.50,57.50,0,0.861,14,11,38.0,0.000,-711,2,0.000,74.652,1.000,1786,16,1.000,254,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,000000002200004420004442004444000000
10000,1501757,854,2369,1433,37.70,20,5,1.885,25,47.13,0,12,0,13,0,0,8,0,12,0,0,1.00,0.212,0.000,19.612,42.274,65.557,44.563,20.994,61.75,61.75,1,0.651,14,11,38.1,0.000,-251,2,0.000,29.154,1.000,1193,24,1.000,410,0.1000,0.5000,5.000,6,22.50,0.0000,0.0000,0.000,0.00,0000222222444024444244444
10000,1502457,854,2360,1457,41.32,23,5,1.797,25,44.92,0,12,0,13,0,0,10,0,13,0,0,1.00,0.242,0.000,18.214,46.488,69.404,59.687,9.718,25.00,25.00,0,0.622,11,11,26.0,0.000,-9,2,0.000,45.917,1.000,1208,20,1.000,1399,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,0222202222244424444444444
10000,1502501,904,2359,1127,63.99,39,7,1.641,49,80.40,0,18,0,31,0,0,8,0,31,0,0,1.00,0.125,0.000,33.124,40.998,104.264,85.725,18.538,29.50,29.50,0,0.500,6,11,9.7,0.070,56,0,0.000,40.946,0.286,769,26,1.000,977,0.1000,0.5000,5.000,6,22.50,0.0000,0.0000,0.000,0.00,0000000022220024444224444442444444444444444444444
10000,1502594,864,2358,1376,45.18,26,6,1.738,36,62.55,0,22,0,14,0,0,12,0,14,0,0,1.00,0.266,0.000,60.110,75.422,49.112,28.725,20.387,64.50,64.50,0,0.595,10,11,21.9,0.000,-154,2,0.000,75.308,1.000,1344,24,0.570,271,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,000200002200224420244442244442244442
10000,1502825,920,2355,2355,1.05,1,8,1.047,15,15.71,0,0,0,15,0,0,0,0,1,0,0,1.00,0.000,0.000,5.236,64.312,8.887,0.000,8.887,0.00,0.00,0,1.000,11,11,29.8,0.000,-13,2,0.000,64.312,1.000,2355,4,1.000,37,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000000000000000000000000000000000000004000000
10000,1503992,814,2340,1573,35.37,22,5,1.608,22,35.37,0,13,0,9,0,0,13,0,9,0,0,1.00,0.367,0.000,23.834,48.544,26.929,6.412,20.516,0.00,0.00,0,0.673,10,10,20.1,0.000,-67,2,0.000,48.544,1.000,1573,26,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2222222222000224444244444
10000,1505624,854,2319,1684,30.33,16,4,1.895,16,30.33,0,1,0,15,0,0,1,0,15,0,0,1.00,0.033,0.000,77.594,81.639,15.008,2.729,12.280,0.00,0.00,0,0.726,11,11,38.1,0.000,-78,2,0.000,81.639,1.000,1684,16,0.904,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,4442444444444444
10000,1507792,856,2291,1427,41.18,33,7,1.248,44,54.90,0,13,0,31,0,0,13,0,20,0,0,1.00,0.316,0.000,11.823,110.517,42.043,29.542,12.501,98.25,98.25,0,0.623,11,11,27.1,0.000,-89,2,0.000,110.517,1.000,1427,36,1.000,137,0.1000,0.5000,5.000,11,22.50,0.0000,0.0000,0.000,0.00,2222244222224422000442400444444440044444000000000
10000,1508053,560,2287,1775,23.96,23,7,1.042,26,27.08,0,0,0,26,0,0,0,0,23,0,0,1.00,0.000,0.000,33.535,68.150,22.936,8.736,14.201,0.00,0.00,3,0.817,11,11,33.5,0.000,-0,2,0.000,68.150,1.000,1775,36,1.000,1775,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0444444044404444000004400000440000044400004044000
10000,1510179,813,2261,1333,28.09,17,6,1.652,36,59.49,0,12,0,24,0,0,5,0,12,0,0,1.00,0.178,0.000,12.897,149.880,24.005,6.695,17.310,33.25,33.25,0,0.755,8,8,45.1,0.710,1204,0,0.000,0.000,0.894,27,18,1.000,1333,0.1000,0.5000,5.000,16,22.50,0.0000,0.0000,0.000,0.00,000200222400244400444400444400000000
10000,1510677,1,2256,1986,20.63,20,7,1.031,20,20.63,0,0,0,20,0,0,0,0,20,0,0,1.00,0.000,2.771,83.555,105.891,32.632,0.354,32.278,0.00,0.00,0,0.881,11,11,38.0,0.000,-48,2,0.000,105.891,1.000,1986,22,1.000,0,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,4444000444400044400004440000444000044000004000000
10000,1512348,854,2235,1444,37.73,21,5,1.797,25,44.92,0,13,0,12,0,0,9,0,12,0,0,1.00,0.239,0.000,25.362,74.695,27.317,15.905,11.412,47.75,47.75,0,0.651,14,14,31.1,0.000,-570,2,0.000,74.695,1.000,1444,22,0.967,0,0.1000,0.5000,5.000,7,22.50,0.0000,0.0000,0.000,0.00,0200202222244424444244444
10000,1513320,924,2224,1322,42.33,22,5,1.841,24,46.02,1,12,0,11,0,1,10,0,11,0,0,1.00,0.236,2.210,27.192,49.601,48.942,39.385,9.558,50.50,50.50,0,0.615,11,11,32.7,0.000,-81,2,0.000,49.599,1.000,1066,25,1.000,320,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,2002222222401224444444444
10000,1513487,826,2222,1865,20.07,11,5,1.824,13,23.72,0,6,0,7,0,0,5,0,6,0,0,1.00,0.249,0.000,19.654,68.022,10.441,7.069,3.372,104.25,104.25,2,0.893,14,14,17.7,0.000,-290,2,0.000,68.022,1.000,1817,20,1.000,126,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,0000002200022400240400444
10000,1514017,1,2217,1755,15.92,16,7,1.179,41,33.02,0,5,26,10,0,0,3,5,8,0,0,1.00,0.188,0.000,11.666,88.377,11.929,3.979,7.950,0.00,0.00,2,1.000,11,11,31.6,0.000,-40,2,0.000,88.377,1.000,1755,24,1.000,911,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0233000023300024030004400000444000044000000000000
10000,1515516,916,2199,2103,12.30,12,7,1.025,19,19.48,0,6,0,13,0,0,3,0,9,0,0,1.00,0.244,0.091,1.134,61.018,25.905,3.482,22.424,77.25,77.25,0,1.000,8,14,53.7,0.858,880,0,0.000,60.423,0.133,1660,20,1.000,480,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,0404000044422200044440000000000000000000000000000
10000,1516140,814,2192,1185,53.47,35,6,1.528,36,55.00,0,20,0,16,0,0,19,0,16,0,0,1.00,0.355,0.000,33.505,50.795,31.740,8.600,23.140,0.00,0.00,1,0.547,10,10,16.5,0.000,-7,2,0.000,50.508,1.000,1185,28,1.000,1185,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,222222222022224422244442444442444442
10000,1517116,1,2180,2180,13.89,13,7,1.068,13,13.89,0,0,0,13,0,0,0,0,13,0,0,1.00,0.000,0.000,8.404,65.102,2.634,0.000,2.634,0.00,0.00,0,1.000,11,11,23.7,0.000,-58,2,0.000,65.102,1.000,2180,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000000440000444000444400004440000040000
10000,1518382,837,2164,1782,13.37,7,4,1.910,16,30.56,0,14,0,2,0,0,5,0,2,0,0,1.00,0.374,0.000,3.736,17.790,251.680,243.560,8.120,243.25,243.25,1,1.000,14,8,37.8,0.000,-1071,2,0.000,13.253,1.000,1260,14,1.000,616,0.1000,0.5000,5.000,21,22.50,0.0000,0.0000,0.000,0.00,0000002000422242
10000,1519741,882,2148,1987,17.72,16,5,1.108,17,18.83,0,1,0,16,0,0,1,0,15,0,0,1.00,0.056,3.532,62.459,97.661,16.712,0.000,16.712,0.00,0.00,1,0.950,11,11,25.2,0.000,-15,2,0.000,97.661,1.000,1987,20,1.000,0,0.1000,0.5000,5.000,6,22.50,0.0000,0.0000,0.000,0.00,0000004400444424444444404
10000,1519751,18,2148,1960,15.57,14,8,1.112,55,61.18,0,0,0,55,0,0,0,0,14,0,0,1.00,0.000,0.000,51.428,108.656,40.217,1.024,39.193,0.00,0.00,1,1.000,11,11,38.1,0.000,-44,2,0.000,108.656,1.000,1960,18,1.000,100,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,0000000000000000444440004444400044044000000000000000000000000000
10000,1520355,1,2140,1718,21.61,20,8,1.080,40,43.21,0,13,0,27,0,0,4,0,16,0,0,1.00,0.185,0.000,45.567,88.492,31.410,2.606,28.804,53.25,53.25,0,0.861,14,11,33.6,0.000,-485,2,0.000,88.492,1.000,1718,18,0.085,0,0.1000,0.5000,5.000,6,22.50,0.0000,0.0000,0.000,0.00,0000000022220000444400004444000044440000444400000000000000000000
10000,1521572,923,2124,1813,18.45,10,5,1.845,25,46.12,0,16,0,9,0,0,1,0,9,0,0,1.00,0.054,0.000,27.122,56.797,18.339,3.406,14.933,12.50,12.50,0,0.931,11,11,37.8,0.000,-143,2,0.000,56.797,1.000,1813,14,1.000,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,0000000000000004444244444
10000,1522264,858,2116,1387,35.86,22,5,1.630,25,40.75,0,18,0,7,0,0,16,0,6,0,0,1.00,0.446,0.000,21.163,62.894,50.926,41.321,9.605,181.25,181.25,0,0.668,14,8,35.8,0.000,-562,2,0.000,40.535,1.000,980,24,1.000,414,0.1000,0.5000,5.000,7,22.50,0.0000,0.0000,0.000,0.00,2022220222222224422244440
10000,1523513,919,2100,1926,14.75,8,5,1.844,25,46.09,0,17,0,8,0,0,3,0,5,0,0,1.00,0.203,0.000,17.373,55.026,33.819,26.222,7.597,59.50,59.50,0,1.000,8,8,39.1,0.788,1300,0,0.000,0.000,0.531,49,14,1.000,1916,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000000000000000444024422
10000,1526386,882,2063,1975,16.95,16,5,1.059,17,18.00,0,2,0,15,0,0,2,0,14,0,0,1.00,0.118,0.000,73.594,93.823,11.245,0.127,11.118,0.00,0.00,1,0.972,11,11,25.2,0.000,-21,2,0.000,93.823,1.000,1975,22,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000004400444424440244444
10000,1526608,881,2060,1291,39.67,25,7,1.587,29,46.01,0,21,0,8,0,0,17,0,8,0,0,1.00,0.429,0.000,18.314,34.605,35.357,17.381,17.976,27.00,27.00,0,0.635,11,14,38.0,0.000,-129,2,0.000,34.605,1.000,1291,24,0.091,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0200000022200022220004422000442220044220004422000
10000,1527117,854,2054,2047,10.58,6,6,1.763,36,63.48,0,12,0,24,0,0,0,0,6,0,0,1.00,0.000,0.000,25.742,57.939,8.746,4.177,4.569,0.00,0.00,0,1.000,11,11,29.9,0.000,-86,2,0.000,57.939,1.000,2047,14,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,000000000000000000000000000000444444
10000,1527206,924,2053,1671,11.04,5,5,1.841,24,46.02,1,12,0,11,0,1,2,0,2,0,0,1.50,0.181,0.000,21.361,69.070,5.635,2.125,3.510,21.00,21.00,1,1.000,11,11,37.5,0.000,-2,2,0.000,69.070,1.000,1562,10,1.000,399,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000022000401004000000000
10000,1528392,814,2038,1411,33.36,25,5,1.334,25,33.36,0,0,0,25,0,0,0,0,25,0,0,1.00,0.000,0.000,10.977,47.911,34.826,7.437,27.388,0.00,0.00,0,0.693,10,10,16.7,0.000,-39,2,0.000,47.911,1.000,1411,20,1.000,1411,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,4444444444444444444444444
10000,1529348,1,2025,2025,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,31.850,96.860,12.008,12.008,0.000,185.75,326.25,0,1.000,14,11,18.6,0.000,-302,1,96.860,0.000,1.000,2025,20,1.000,0,0.1000,0.5000,5.000,9,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1531087,1,2003,2003,13.00,13,7,1.000,14,14.00,0,6,0,8,0,0,6,0,7,0,0,1.00,0.462,0.359,10.358,84.001,10.463,10.463,0.000,191.25,191.25,1,1.000,14,14,25.8,0.000,-477,1,84.001,0.000,1.000,2003,20,1.000,0,0.1000,0.5000,5.000,10,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004400000440000040000000000000
10000,1531132,916,2002,1851,16.40,16,7,1.025,19,19.48,0,6,0,13,0,0,3,0,13,0,0,1.00,0.183,0.000,8.312,105.236,8.649,3.220,5.428,95.25,95.25,0,0.988,8,14,41.1,0.852,1311,0,0.000,48.341,0.826,763,22,1.000,1143,0.1000,0.5000,5.000,16,22.50,0.0000,0.0000,0.000,0.00,0444000044422200044440000044000000400000000000000
10000,1531645,836,1996,1752,20.75,12,8,1.729,12,20.75,0,5,0,7,0,0,5,0,7,0,0,1.00,0.241,1.980,11.941,48.246,23.644,11.636,12.008,33.00,33.00,0,0.878,11,14,34.3,0.000,-93,2,0.000,48.246,1.000,1752,14,1.000,0,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000000000000024200000442000004420000044200000
10000,1532048,1,1990,1379,33.28,29,8,1.148,29,33.28,0,11,0,18,0,0,11,0,18,0,0,1.00,0.331,0.000,28.184,67.092,7.529,6.589,0.940,0.00,0.00,0,0.693,11,11,23.3,0.000,-8,2,0.000,67.092,1.000,1379,26,1.000,1033,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222220022220000244440004444400044444000444400000000000000000000
10000,1532364,916,1986,1332,12.04,12,8,1.003,64,64.21,0,0,0,64,0,0,0,0,12,0,0,1.00,0.000,0.000,6.169,141.992,16.162,2.432,13.730,0.00,0.00,1,1.000,11,11,34.9,0.000,-8,2,0.000,141.992,1.000,1332,14,1.000,601,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000004444000044440000444400000000000000000000
10000,1532809,904,1979,1516,25.94,17,6,1.526,19,28.99,0,0,0,19,0,0,0,0,17,0,0,1.00,0.000,0.000,19.740,48.253,23.609,1.335,22.274,0.00,0.00,1,0.785,11,11,31.2,0.000,-8,2,0.000,48.253,1.000,1516,20,1.000,1516,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,000000000000000000444444444444404444
10000,1532860,905,1979,1134,46.35,33,6,1.405,36,50.56,0,0,0,36,0,0,0,0,33,0,0,1.00,0.000,0.000,50.059,69.124,28.510,7.307,21.203,0.00,0.00,0,0.588,11,11,28.0,0.000,-72,2,0.000,69.124,1.000,1134,24,1.000,1134,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,044444044444044444444444444444444444
10000,1533120,1,1975,1244,37.61,35,8,1.075,47,50.50,0,0,0,47,0,0,0,0,35,0,0,1.00,0.000,0.000,29.747,81.100,9.706,6.956,2.750,0.00,0.00,0,0.652,11,6,25.8,0.000,-29,2,0.000,81.100,1.000,1244,30,1.000,1244,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,4444444444444444444444444444004444440004000000000000000000000000
10000,1533429,1,1971,1971,8.00,8,7,1.000,14,14.00,0,6,0,8,0,0,0,0,8,0,0,1.00,0.000,0.000,13.477,66.170,0.000,0.000,0.000,0.50,0.50,0,1.000,11,11,36.9,0.000,-42,1,66.170,0.000,1.000,1971,14,1.000,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,0000000000000004400004440000440000040000000000000
10000,1533971,904,1963,1497,26.20,17,6,1.541,19,29.28,0,0,0,19,0,0,0,0,17,0,0,1.00,0.000,0.000,26.967,50.993,23.106,1.838,21.268,0.00,0.00,1,0.782,6,6,7.2,0.275,1,0,0.000,50.993,1.000,1497,20,1.000,1497,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,000000000000000000444444444440444444
10000,1534114,856,1960,1249,32.48,24,6,1.353,35,47.36,0,16,0,19,0,0,6,0,18,0,0,1.00,0.185,3.664,11.098,53.481,38.092,18.422,19.671,68.50,68.50,1,0.702,10,10,14.4,0.000,-117,2,0.000,46.421,1.000,890,30,1.000,1069,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,000000002200220422444404444444444444
10000,1534181,916,1959,1757,6.79,6,7,1.132,48,48.10,0,6,11,31,0,0,2,0,4,0,0,1.00,0.295,0.000,11.078,72.316,10.414,1.725,8.690,0.00,0.00,0,1.000,11,11,34.4,0.000,-45,2,0.000,72.316,1.000,1757,12,1.000,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,0004400000442200000000000000000000000000000000000
10000,1534219,919,1959,1015,54.69,31,6,1.764,36,63.51,0,11,0,25,0,0,6,0,25,0,0,1.00,0.110,0.000,10.487,90.054,14.483,13.510,0.972,32.00,32.00,0,0.541,8,11,41.2,0.808,1306,0,0.000,0.000,0.947,282,24,1.000,975,0.1000,0.5000,5.000,8,22.50,0.0000,0.0000,0.000,0.00,022200244420444440444442444444444444
10000,1536002,1,1932,1716,11.57,11,7,1.051,27,28.39,0,7,0,20,0,0,0,0,11,0,0,1.00,0.000,0.000,17.474,74.025,22.052,0.000,22.052,29.50,29.50,0,1.000,11,11,36.0,0.000,-160,2,0.000,74.025,1.000,1716,14,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000444000044400004440000440000
10000,1536050,1,1931,1931,12.00,12,7,1.000,14,14.00,0,6,0,8,0,0,5,0,7,0,0,1.00,0.417,0.000,26.498,86.170,15.366,12.505,2.861,231.00,231.00,1,1.000,11,11,19.9,0.000,-187,1,76.162,0.000,1.000,1486,16,1.000,617,0.1000,0.5000,5.000,7,22.50,0.0000,0.0000,0.000,0.00,2200000220000024400004440000440000000000000000000
10000,1536481,837,1924,1453,24.26,13,4,1.866,16,29.86,0,13,0,3,0,0,11,0,2,0,0,1.00,0.453,0.000,3.345,19.693,132.737,125.870,6.867,222.00,222.00,0,0.812,14,7,36.1,0.000,-636,2,0.000,8.975,1.000,786,16,1.000,702,0.1000,0.5000,5.000,18,22.50,0.0000,0.0000,0.000,0.00,2222222224402200
10000,1536821,1,1919,1919,6.00,6,7,1.000,14,14.00,0,6,0,8,0,0,0,0,6,0,0,1.00,0.000,0.000,2.217,71.872,45.365,45.365,0.000,197.25,197.25,1,1.000,11,11,34.0,0.000,-3,1,71.872,0.000,1.000,1919,16,1.000,119,0.1000,0.5000,5.000,17,22.50,0.0000,0.0000,0.000,0.00,0000000000000000400004040000440000040000000000000
10000,1536867,323,1918,979,58.35,36,9,1.621,40,64.84,0,20,0,20,0,0,17,0,19,0,0,1.00,0.291,0.000,55.829,91.843,38.264,35.316,2.948,51.25,51.25,1,0.524,14,11,33.0,0.000,-575,2,0.000,91.843,1.000,979,42,1.000,0,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,022222220222222220244440002404400000444000000444000000440000000440000000440000000
10000,1538042,323,1900,935,61.01,45,11,1.356,60,81.34,0,39,0,21,0,0,24,0,21,0,0,1.00,0.393,0.000,17.810,68.680,18.011,9.932,8.080,88.25,88.25,0,0.512,13,10,22.3,0.000,-909,2,0.000,68.680,1.000,935,44,0.260,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000222222200002222222000044444220024224444002422200000244000000004400000000044000000000440000000004000000000040000000000
10000,1538260,1,1897,1897,9.00,9,7,1.000,14,14.00,0,6,0,8,0,0,1,0,8,0,0,1.00,0.111,0.000,18.463,104.532,49.122,48.748,0.373,213.75,213.75,1,1.000,11,14,27.6,0.000,-9,1,103.534,0.000,1.000,1780,14,1.000,140,0.1000,0.5000,5.000,13,22.50,0.0000,0.0000,0.000,0.00,0000000000000024400004440000440000040000000000000
10000,1538695,323,1890,916,68.07,40,11,1.702,40,68.07,0,5,0,35,0,0,5,0,35,0,0,1.00,0.073,2.244,9.730,37.594,54.769,42.715,12.055,7.75,7.75,0,0.485,11,11,38.2,0.000,-42,2,0.000,37.594,1.000,916,36,0.084,0,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,2200000000022440000000244444000004444400000044440000000444000000004440000000044400000000444000000004440000000044440000000
10000,1538993,893,1885,1367,17.98,10,5,1.798,25,44.95,0,18,0,7,0,0,7,0,3,0,0,1.00,0.389,0.000,14.153,30.975,69.667,63.908,5.758,109.50,109.50,2,0.943,8,8,27.3,0.901,590,0,0.000,0.000,0.481,54,18,1.000,1358,0.1000,0.5000,5.000,6,22.50,0.0000,0.0000,0.000,0.00,0000022200004220044200002
10000,1539113,323,1883,1087,47.99,29,10,1.655,29,47.99,0,3,0,26,0,0,3,0,26,0,0,1.00,0.063,0.000,62.198,78.041,3.224,0.339,2.886,2.00,2.00,0,0.577,11,11,22.9,0.000,-18,2,0.000,78.041,1.000,1087,28,0.395,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000000444400000044444000004444000000444000000044400000004440000000440000000044000000000000000000
10000,1539190,323,1882,991,47.89,29,9,1.651,37,61.10,0,19,0,18,0,0,11,0,18,0,0,1.00,0.230,4.189,44.841,99.866,41.814,27.409,14.404,40.00,40.00,0,0.578,7,11,32.4,0.316,145,0,0.000,60.626,0.371,638,32,1.000,368,0.1000,0.5000,5.000,8,22.50,0.0000,0.0000,0.000,0.00,222000000222222200244440000444000000444000000440000000440000000440000000440000000
10000,1539384,854,1879,1436,10.78,6,5,1.797,25,44.92,0,4,0,21,0,0,4,0,2,0,0,1.00,0.371,0.000,14.320,54.644,7.973,2.342,5.631,0.00,0.00,0,1.000,11,11,38.1,0.000,-23,2,0.000,54.644,1.000,1436,10,1.000,423,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0022200442000000000000000
10000,1539551,246,1876,1876,8.93,6,5,1.488,9,13.39,0,1,0,8,0,0,0,0,6,0,0,1.00,0.000,0.000,5.847,50.948,9.245,0.000,9.245,8.75,8.75,0,1.000,11,11,18.1,0.000,-46,2,0.000,50.948,1.000,1876,10,1.000,0,0.1000,0.5000,5.000,6,22.50,0.0000,0.0000,0.000,0.00,0000000000440004400044000
10000,1539578,860,1876,1035,51.85,46,7,1.152,49,55.31,0,30,2,17,0,0,27,2,17,0,0,1.00,0.521,3.362,89.425,153.497,28.405,21.749,6.655,28.43,72.50,0,0.555,2,10,-14.5,0.770,431,0,0.000,59.804,0.430,318,34,1.000,945,0.1000,0.5000,5.000,10,22.50,0.0000,0.0000,0.000,0.00,2202222220222222022222222222243324444444444444444
10000,1539745,904,1873,736,103.58,64,8,1.618,64,103.58,0,32,0,32,0,0,32,0,32,0,0,1.00,0.309,7.674,66.053,64.175,65.023,19.293,45.730,0.00,0.00,0,0.393,6,6,12.0,0.309,0,0,0.000,64.175,1.000,736,32,1.000,736,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2222222222222222222222222244422244444422444444424444444444444444
10000,1539891,881,1871,1624,20.70,13,7,1.592,40,63.69,0,34,0,6,0,0,7,0,6,0,0,1.00,0.338,0.000,32.372,39.249,32.698,10.569,22.129,7.75,7.75,0,0.879,11,11,38.1,0.000,-44,2,0.000,39.249,1.000,1624,24,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000000200000020000004000000420000044000004422220
10000,1540055,1,1869,1547,23.35,23,7,1.015,23,23.35,0,6,0,17,0,0,6,0,17,0,0,1.00,0.257,1.709,74.893,92.550,31.439,0.000,31.439,0.00,0.00,0,0.828,11,11,37.8,0.000,-33,2,0.000,92.550,1.000,1547,22,0.319,0,0.1000,0.5000,5.000,7,22.50,0.0000,0.0000,0.000,0.00,2220000224000024440004444000444400044400004400000
10000,1540178,868,1867,1184,38.05,21,5,1.812,22,39.87,0,11,0,11,0,0,10,0,11,0,0,1.00,0.263,0.171,52.765,71.567,33.606,29.008,4.598,94.75,94.75,0,0.648,14,6,35.0,0.000,-355,2,0.000,57.690,1.000,855,24,1.000,455,0.1000,0.5000,5.000,6,22.50,0.0000,0.0000,0.000,0.00,0222222222004420444444444
10000,1540586,1,1860,945,47.73,23,8,1.061,59,85.92,22,0,0,37,0,22,0,0,1,0,0,9.38,0.000,0.438,10.386,49.695,19.945,18.229,1.716,0.00,0.00,0,0.579,8,8,70.6,0.471,770,0,0.000,0.000,0.592,0,2,1.000,945,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000010000001100000011011041110011111100111111
10000,1540592,856,1859,895,68.92,43,7,1.603,43,68.92,0,26,0,17,0,0,26,0,17,0,0,1.00,0.377,0.000,17.085,51.737,53.509,47.645,5.864,107.75,107.75,0,0.482,6,11,10.0,0.405,302,0,0.000,46.932,0.261,601,40,1.000,365,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2222222222222222222222200022200044444444444444444
10000,1541645,836,1841,1285,32.84,19,8,1.728,19,32.84,0,7,0,12,0,0,7,0,12,0,0,1.00,0.213,1.338,5.060,42.179,14.323,12.437,1.887,76.25,76.25,0,0.698,14,11,36.7,0.000,-234,2,0.000,42.179,1.000,1285,18,0.324,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000000222000044220000444200004442000044440000
