step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
83791,9,404479,170545,74077,237,6234,35940,13113,185,4111,1961,624,2,4451,2280,790,10,2783,1410,413,4,183,60,66,2,11571,10945,6687,6467,-8.34,0,0.0,3,3,0.00,3
83891,10,334408,177717,55685,184,6031,51287,14799,130,2886,1916,346,3,3380,1616,573,6,1972,1031,301,4,233,71,50,0,8486,7793,5816,5650,-7.44,0,0.0,9,9,2.33,8
83991,11,324540,225660,43253,314,5776,54603,14704,139,3690,2498,217,14,3228,2117,292,16,2017,1367,129,14,231,96,39,0,799,627,426,319,-4.51,0,0.0,19,18,1.65,18
84091,0,377048,270785,46819,232,6265,31417,15957,117,4621,3334,316,4,4093,2941,229,12,2795,1845,98,7,234,144,47,2,123,3,4,0,21.23,0,0.0,0,0,0.00,0
84191,1,382469,305994,65009,29,5762,37214,26459,19,4335,3878,611,0,4733,3656,521,2,3232,2331,357,1,175,148,37,1,16705,15325,5026,4642,-4.91,42,148.6,0,0,0.00,0
84291,2,370572,296963,77698,21,5321,35458,28780,0,3864,3565,760,0,3153,4158,799,2,1836,2690,557,0,184,127,33,0,23362,22366,10635,10358,-9.98,22,154.6,0,0,0.00,0
84391,3,451594,251386,52411,0,4831,49768,29172,0,5346,2974,200,0,4697,3206,501,0,3046,1953,286,0,189,135,50,0,27530,26930,15617,15559,-13.25,3,313.3,3,3,4.67,3
84491,4,488365,316920,46400,19,5223,87845,30307,0,6098,4102,93,1,5541,2951,114,2,3653,1906,36,2,212,102,34,0,20215,19871,15057,14908,-12.49,0,0.0,17,15,2.35,14
84591,5,533689,423210,53541,33,6265,77553,26344,16,6632,5953,184,1,5714,4871,188,2,3870,3264,41,1,223,137,59,1,1701,1516,1090,999,-5.93,0,0.0,43,38,3.83,37
84691,6,613803,541880,64132,16,5970,67420,23072,0,7862,8120,431,1,7096,7431,289,2,4817,5298,116,1,208,157,57,1,408,136,65,56,12.30,0,0.0,4,4,2.31,4
84791,7,621193,471238,98108,70,6173,30838,21752,0,7861,6995,1098,4,7787,8739,750,3,5228,6206,444,3,225,218,94,0,5145,4353,1723,1541,-0.88,15,223.9,0,0,0.00,0
84891,8,605791,292746,133785,183,6443,22466,19247,3,7379,3842,1662,9,7157,6397,1409,12,4767,4365,920,11,271,127,90,0,18958,18208,7511,7273,-6.03,48,126.5,0,0,0.00,0
84991,9,572313,174901,150160,434,7077,36517,21321,134,6512,2278,1807,16,7215,2461,1780,19,4870,1581,1217,18,283,72,52,0,19100,18748,9611,9543,-9.47,1,262.9,4,3,0.42,3
85091,10,496674,194552,141353,268,7367,57011,24448,68,5196,2177,1619,11,5353,2148,1897,16,3283,1490,1281,16,291,57,47,0,11459,10644,7544,7469,-8.13,0,0.0,32,25,0.96,22
85191,11,450412,246508,140053,299,6868,50773,34328,115,4653,3040,1331,1,4885,2523,1134,9,3002,1707,658,2,299,90,60,2,1854,1270,549,408,2.04,0,0.0,28,24,1.84,23
85291,0,450371,291835,166722,297,6932,40822,71372,58,4793,3649,1137,5,4660,3254,944,16,2934,2153,450,8,253,126,73,2,165,90,80,59,8.45,0,0.0,0,0,0.00,0
85391,1,395180,328634,185331,133,6810,53241,111257,46,3460,3754,1058,0,4185,3307,922,6,2472,2070,447,1,257,166,91,1,89554,79375,10188,9315,-4.54,65,118.7,0,0,0.00,0
85491,2,351560,385874,193732,160,6844,46065,129668,27,3236,4438,936,0,3200,4185,1032,4,1808,2530,527,1,223,168,114,3,129689,124437,31220,30623,-10.19,43,144.8,0,0,0.00,0
85591,3,373337,401415,182253,30,7746,100776,137682,0,3972,4421,681,0,3274,4327,898,1,1972,2652,457,0,216,182,111,1,126857,126452,54689,54595,-15.53,6,114.8,5,5,4.90,4
85691,4,451117,464550,169239,37,7828,132628,139154,0,5756,5420,396,0,4524,4438,482,3,2984,2718,111,1,224,220,138,1,103619,102259,64108,63355,-12.51,0,0.0,27,20,1.54,16
85791,5,589896,588139,172178,0,6271,109299,103156,0,7790,7638,921,0,6746,6819,833,0,4689,4542,272,0,197,215,294,0,6079,5030,3688,3084,-5.01,0,0.0,74,46,1.78,46
85891,6,604573,610150,181809,0,6061,82917,76012,0,7325,7801,1269,0,7158,7929,1264,0,4699,5152,581,0,204,326,334,0,448,418,100,100,-7.44,0,0.0,8,5,2.15,5
85991,7,591360,451812,169066,143,6628,31961,39371,87,7242,6338,1449,0,7921,8902,1751,2,5393,6086,854,0,213,378,301,0,14179,12338,3807,3311,-1.45,31,212.9,0,0,0.00,0
86091,8,510160,287356,149723,191,7579,24030,23121,117,5497,3657,1429,0,5574,5597,1635,1,3500,3704,920,1,239,167,140,0,23572,22299,10260,9716,-6.11,40,150.5,0,0,0.00,0
86191,9,434175,172263,127409,855,8084,41452,24925,716,4369,1851,1039,1,5233,2128,1368,9,3333,1303,766,1,252,90,64,3,23379,22577,14482,14293,-10.37,1,293.6,12,12,0.81,10
86291,10,421555,187208,89290,1097,7557,60944,28195,649,4341,2063,587,18,3707,1758,1007,31,2168,1096,537,20,238,63,72,7,18257,17738,13627,13507,-9.21,1,71.3,23,20,1.40,18
86391,11,443813,225889,75899,337,6287,46981,28053,107,4868,2626,531,2,4924,2373,535,22,3114,1529,258,12,256,99,52,6,2311,1341,966,771,2.55,0,0.0,38,30,0.61,28
86491,0,402470,264365,83009,124,6067,36270,32366,4,4211,2949,472,0,4746,2540,550,10,3061,1624,254,7,191,103,78,0,152,136,128,128,-5.55,0,0.0,0,0,0.00,0
86591,1,364124,316597,91231,113,6280,36902,39630,1,3754,3376,605,0,3421,2857,432,5,2028,1754,217,1,232,136,67,1,27328,25377,3917,3586,-5.83,29,115.1,0,0,0.00,0
86691,2,375518,325920,113874,47,5348,23954,39523,0,3658,3826,1086,0,3595,4744,1025,5,2271,2908,657,4,189,212,86,0,37222,34989,12330,11877,-9.36,31,188.3,0,0,0.00,0
86791,3,360454,229572,93679,12,4950,33568,38205,0,3507,2558,715,0,3632,3240,1277,3,2114,1916,870,0,216,158,64,0,34443,34223,20377,20334,-15.45,2,121.3,7,4,9.56,3
86891,4,333893,233768,57814,0,5217,58109,35991,0,3343,3027,120,0,3363,2543,199,0,2012,1585,54,0,199,128,69,0,27512,27143,21424,21180,-13.77,0,0.0,19,17,3.21,17
86991,5,326883,350300,55061,0,5703,52601,27531,0,3580,5843,173,0,3345,4405,222,0,2124,3123,56,0,176,110,96,0,3615,3160,3119,2715,-5.90,0,0.0,32,27,4.24,27
87091,6,371943,429756,59015,18,6027,51335,23316,12,4495,6729,250,0,3541,6403,222,0,2359,4723,64,0,165,118,81,0,117,67,110,67,0.42,0,0.0,4,2,1.50,2
87191,7,492471,379693,65703,1,6736,31530,21022,1,5579,5486,493,0,4124,6564,466,1,2694,4679,232,0,162,139,92,1,8741,7493,5559,4788,-0.99,46,209.3,0,0,0.00,0
87291,8,616000,256893,78644,0,7661,22139,23120,0,6189,3480,682,0,5331,5417,622,0,3279,3712,379,0,193,108,78,0,23701,22209,10489,10049,-5.50,30,179.0,0,0,0.00,0
87391,9,487469,176695,82096,0,8666,38727,24649,0,4409,1986,620,0,6333,2090,689,0,3511,1319,420,0,268,81,45,0,22816,22084,13684,13418,-10.34,3,157.7,9,9,1.39,8
87491,10,420365,200417,66775,31,8204,60821,25636,4,4078,2045,382,0,3890,1596,544,2,2173,915,277,0,286,62,38,1,11228,10800,9356,9305,-9.62,0,0.0,19,17,1.85,14
87591,11,419053,277041,65701,35,7952,57991,23219,0,4247,3245,423,0,3978,2397,352,2,2423,1496,159,0,256,92,60,0,848,688,298,250,-7.24,0,0.0,50,42,1.19,41
87691,0,472123,350991,92464,220,7608,48558,38381,72,5030,4474,793,6,4374,4233,478,17,2797,2746,259,13,221,175,74,0,416,302,146,128,-4.87,1,60.7,1,0,0.00,0
87791,1,451247,402403,127002,271,7261,51833,63263,44,4036,5003,874,13,4303,4403,592,26,2461,2921,325,17,245,149,79,3,46799,40314,5708,5183,-3.47,44,119.3,0,0,0.00,0
87891,2,432998,404712,139740,65,6793,39608,76836,0,3586,4864,819,0,3725,5689,1144,6,1920,3660,714,1,257,183,62,2,73851,71673,13841,13438,-10.19,28,169.0,0,0,0.00,0
87991,3,418227,328814,115730,9,6768,70829,81814,0,3862,3461,409,0,3817,4073,635,2,2196,2394,323,1,238,215,61,0,78910,78452,31570,31486,-14.70,3,194.7,6,5,5.70,5
88091,4,407564,314918,105070,22,6819,92440,86716,0,4087,3391,280,1,3757,3004,305,4,2185,1724,93,2,280,171,92,1,64847,63588,40923,40455,-11.30,0,0.0,20,16,2.64,16
88191,5,482832,402378,113166,0,7265,71302,72687,0,5208,5499,537,0,3687,4357,456,0,2196,2757,162,0,274,153,162,0,3234,2891,2390,2152,-5.28,0,0.0,44,32,3.79,30
88291,6,688728,541376,130935,5,8304,72475,54043,0,8078,7408,967,0,5545,6252,800,1,3512,4252,362,1,206,198,217,0,70,48,22,12,3.20,0,0.0,6,4,4.00,4
88391,7,755899,529027,137726,46,8611,33094,22703,1,9468,7305,1227,0,10640,8883,1264,1,7209,6161,626,0,279,221,201,0,3036,2422,1842,1432,0.03,14,153.3,0,0,0.00,0
88491,8,651565,322794,145630,71,8065,25143,14844,46,7883,4315,1536,0,8705,7073,1451,1,5840,4720,832,0,350,187,134,0,14365,12372,6146,5566,-2.58,27,177.9,0,0,0.00,0
88591,9,546306,189245,142649,0,8947,50107,17557,0,6207,2059,1425,0,6338,2293,1642,0,4030,1474,981,0,316,87,77,0,13300,12421,7340,7096,-7.20,3,216.4,7,7,0.39,7
88691,10,531327,219368,114890,158,8530,72830,21873,80,5857,2435,1024,0,5655,2158,1365,5,3675,1426,791,1,277,99,65,1,6728,6238,4920,4859,-7.23,0,0.0,17,15,2.48,13
88791,11,506136,275031,108582,142,8377,56797,31644,74,4728,3445,771,0,4879,2656,723,6,2948,1698,360,0,238,137,57,1,871,476,666,401,3.66,0,0.0,20,18,1.18,18
88891,0,467864,357023,117405,80,7400,49959,48564,31,4720,4119,614,0,4686,3612,616,1,2681,2366,258,1,303,165,60,0,84,84,84,84,-15.94,0,0.0,0,0,0.00,0
88991,1,496433,395107,123732,118,6947,39965,65315,29,4849,4250,628,2,4456,4345,588,1,2657,2596,245,1,317,210,94,0,57302,49705,11986,10624,-3.95,89,93.9,0,0,0.00,0
89091,2,518032,343998,120969,95,7169,33381,70491,0,4944,4155,528,3,4601,5275,779,6,2756,3224,379,4,250,220,90,2,70303,68280,24909,24611,-12.07,23,132.0,0,0,0.00,0
89191,3,488711,276212,105691,87,7226,50435,72413,0,4631,3345,332,5,5336,3722,478,4,3142,2358,213,4,286,151,82,0,67427,67035,38534,38471,-15.60,5,180.0,6,4,1.69,4
89291,4,410625,298040,94385,1,7490,60995,70626,0,3858,3750,258,0,4186,3066,364,1,2425,1926,94,1,297,114,119,0,58774,57679,42800,42351,-11.90,1,23.5,15,9,1.17,9
89391,5,380998,405029,92796,13,6887,60961,59002,0,3968,5697,351,0,3765,4488,329,1,2264,3135,84,0,250,140,142,0,3163,2309,1796,1492,-0.94,0,0.0,92,54,1.69,53
89491,6,431536,495247,112169,48,6969,54993,44244,46,5645,7146,797,0,4663,6620,649,0,3119,4633,281,0,251,239,178,0,422,290,122,122,2.38,0,0.0,4,2,0.00,2
89591,7,464870,483544,118104,125,7932,22350,24258,100,5404,7316,1002,0,5659,8659,1179,5,4102,6174,590,1,203,218,190,0,5825,4829,1972,1524,-1.05,16,305.5,0,0,0.00,0
89691,8,432303,283511,100503,51,9412,20240,21267,48,3724,3658,868,0,3603,6095,981,0,2031,4098,532,0,199,136,85,0,21242,19788,8232,7768,-5.59,42,209.7,0,0,0.00,0
89791,9,406066,189974,83325,50,10350,38764,25629,24,3546,2118,529,0,3729,2039,797,2,2115,1255,417,0,220,76,52,0,22735,21828,12107,11709,-9.89,5,73.9,8,8,1.06,7
89891,10,422778,217573,60862,195,10535,57574,28027,30,4611,2347,250,0,3956,2175,438,1,2433,1376,194,0,309,70,50,0,11281,10690,6850,6583,-8.25,0,0.0,37,31,1.59,31
89991,11,456639,249429,59492,400,9233,51081,25256,97,4806,3115,311,0,4418,2708,290,9,2808,1753,111,0,223,107,64,1,1445,1177,1062,874,-5.96,0,0.0,18,14,4.55,13
90091,0,430877,283934,78468,200,8181,48320,31681,17,4097,3382,541,0,4597,3272,383,12,2744,2137,189,3,246,149,67,3,501,373,432,373,-0.40,0,0.0,0,0,0.00,0
90191,1,395155,291075,96472,67,8622,34709,34430,21,3610,3403,730,0,3557,3706,594,3,1985,2339,317,0,242,144,72,3,22799,19297,5527,4553,-2.90,49,126.2,1,0,0.00,0
90291,2,396267,279379,103461,28,8085,31551,41205,0,3824,3450,651,0,3702,3566,970,2,2108,2271,538,0,248,139,74,0,39788,37842,10708,10177,-9.19,19,159.5,0,0,0.00,0
90391,3,376407,277659,77853,50,8397,53451,45102,0,3732,2873,212,0,4026,2814,318,1,2500,1741,126,0,204,124,47,0,41959,41278,16598,16472,-13.69,4,176.1,3,2,4.62,2
90491,4,374732,292324,74454,6,8049,64256,47148,0,3834,3706,221,0,3582,3132,243,2,2243,1866,54,0,196,182,81,0,30836,30143,18986,18758,-11.19,0,0.0,18,14,4.84,12
90591,5,381391,408994,78266,0,7602,74155,38427,0,4313,5427,361,0,4058,4112,330,0,2562,2766,99,0,214,128,96,0,3385,2760,2206,1932,-3.82,0,0.0,50,38,3.23,36
90691,6,421649,517890,92179,11,7224,67084,38491,0,4982,7373,633,0,4091,6760,534,3,2660,4618,225,3,199,217,134,0,352,143,120,100,7.53,1,215.0,1,0,0.00,0
90791,7,524289,467908,103680,61,8024,21949,22766,9,6729,7175,992,2,5934,9196,971,8,4045,6554,526,7,199,202,120,0,9106,7090,5711,4378,0.46,54,193.6,0,0,0.00,0
90891,8,516008,297651,104845,23,7978,21975,21785,0,6067,4086,1030,5,6247,5759,1026,6,4304,3945,601,6,183,163,93,0,20619,19745,11181,11007,-6.73,41,183.8,0,0,0.00,0
90991,9,466105,179757,113033,171,8155,41540,24447,23,4809,1831,1239,8,5494,2274,1318,17,3493,1357,842,13,212,77,50,0,22061,21097,14259,14110,-9.95,4,121.6,5,5,0.60,5
91091,10,391154,177963,100074,116,8400,49987,26743,0,3606,1601,886,7,3514,1583,1081,7,1909,896,689,7,228,58,42,0,12900,11942,10143,9984,-6.90,0,0.0,35,33,1.35,33
91191,11,400522,230860,99125,39,7768,42983,32637,21,3810,2519,823,2,3585,1961,649,4,2068,1182,340,4,237,119,47,0,1264,1096,811,749,-7.19,0,0.0,59,49,1.09,48
91291,0,367587,296116,126394,8,6431,45912,55598,0,2983,3294,915,0,3428,2702,692,4,1838,1679,351,0,232,111,84,1,417,409,417,409,-10.52,0,0.0,1,1,2.75,1
91391,1,327918,365233,156276,1,6126,31826,78559,0,2946,4481,1114,0,3196,4058,891,1,1801,2633,493,1,213,167,90,0,63606,54973,7915,6662,-3.41,49,118.6,0,0,0.00,0
91491,2,311781,412577,171303,49,6875,52482,97039,0,3002,4736,988,0,2680,4727,1086,1,1600,3017,632,0,190,176,82,1,93675,91754,20093,19525,-12.11,34,127.5,0,0,0.00,0
91591,3,324988,345962,143762,36,7466,90335,103259,0,3554,3616,486,0,3130,4384,809,4,2084,2516,387,1,197,258,85,3,97673,96905,38729,38617,-14.27,3,177.1,7,5,4.85,5
91691,4,373085,342002,125951,0,6550,89241,104364,0,4274,4333,388,0,3536,3847,421,0,2375,2313,121,0,195,233,130,0,80647,78933,50466,49752,-11.11,0,0.0,17,10,4.47,10
91791,5,460299,451784,140617,1,5442,115327,99255,0,5420,6112,656,0,4592,4605,469,1,3056,3033,128,1,207,159,183,0,4690,4010,2873,2664,-4.97,1,13.0,58,38,4.72,37
91891,6,525313,576292,174253,1,5226,80418,65177,0,6190,8752,1645,0,5192,8247,1356,2,3398,5806,689,0,255,217,289,0,680,635,33,33,-12.43,0,0.0,4,1,6.75,1
91991,7,642911,483390,183120,0,5254,21023,29403,0,7953,7245,1964,1,6885,10105,2131,0,4522,7208,1206,0,239,195,230,0,6926,5929,3542,2942,-3.25,27,245.1,0,0,0.00,0
92091,8,605937,266612,166742,27,5301,15864,16024,16,6788,3499,1753,2,7727,4913,1936,3,5158,3278,1186,2,238,104,121,0,12788,11777,7031,6800,-7.63,16,178.5,0,0,0.00,0
92191,9,503219,161870,126361,19,6224,34930,16001,0,5154,1673,1185,3,5720,2335,1921,8,3414,1456,1146,5,286,75,110,0,15581,14812,8892,8718,-10.20,2,70.2,2,2,0.25,2
92291,10,428436,194164,72639,31,6260,47054,18643,0,4149,2279,469,4,4751,1597,812,8,2866,945,407,6,272,96,63,1,10835,10094,7798,7664,-9.38,1,169.8,13,13,0.75,13
92391,11,375446,289444,59937,45,6401,47997,22803,0,3599,3303,326,1,3705,2343,320,8,2108,1473,119,3,265,101,45,0,3263,2989,2591,2445,-9.82,0,0.0,31,26,2.40,26
92491,0,360835,327157,69069,36,5494,52782,27929,0,3857,3452,411,0,3777,3775,344,4,2311,2395,160,0,230,135,54,1,820,800,800,792,-20.55,0,0.0,0,0,0.00,0
92591,1,345446,307395,85702,20,5058,27537,33416,0,3532,3841,608,0,3851,4338,521,3,2518,2708,283,0,188,209,58,0,23419,18945,6654,5882,-1.30,47,120.7,1,0,0.00,0
92691,2,321853,233005,89437,65,5728,23869,36055,13,2874,2704,614,0,2887,3530,848,2,1736,2200,505,0,174,182,62,2,32134,31556,13568,13305,-11.79,27,111.9,0,0,0.00,0
92791,3,318165,190599,72094,0,5152,41103,35617,0,2881,2059,298,0,2424,1937,403,0,1334,1151,210,0,180,85,62,0,34208,33736,21438,21266,-13.50,7,136.5,4,3,5.33,3
92891,4,344919,228297,70180,0,5229,48420,35353,0,3689,2966,230,0,3582,2451,270,0,2290,1520,88,0,202,118,56,0,26415,25762,19473,19194,-11.57,0,0.0,20,19,2.11,18
92991,5,356177,332857,72250,3,5561,66855,33460,0,4281,4252,288,0,3637,3027,237,1,2353,2023,64,0,227,100,68,0,897,788,863,779,-4.43,0,0.0,57,45,3.04,45
93091,6,437795,462030,81956,8,5197,55638,27267,0,5325,6192,470,0,4124,5567,368,1,2680,3672,131,0,176,157,111,0,201,144,144,144,2.14,0,0.0,0,0,0.00,0
93191,7,584126,459927,101304,0,5367,22699,29996,0,7529,6674,829,0,5993,7969,742,0,4056,5518,405,0,202,154,98,0,11270,9115,3348,2906,0.42,22,262.0,0,0,0.00,0
93291,8,559189,300834,113859,0,6539,35072,33664,0,6354,4035,1002,0,7627,5290,946,0,5064,3650,567,0,179,151,57,0,32713,31450,16130,15807,-6.98,82,152.7,0,0,0.00,0
93391,9,469048,206611,112278,61,7810,62661,35527,13,4732,2188,970,0,4640,2896,1112,1,2798,1944,677,0,203,122,66,1,31815,31108,20171,19944,-9.68,6,89.7,16,15,0.65,13
93491,10,443022,209136,103948,666,7985,60770,37521,304,4272,2107,811,5,4797,1888,960,5,2888,1079,555,0,246,87,49,2,17045,16206,13422,13155,-7.92,0,0.0,60,57,0.57,55
93591,11,389941,250176,102393,732,6817,61041,38696,424,4121,2591,706,6,4231,2099,631,18,2471,1219,321,5,254,107,74,1,2970,1890,1209,1057,2.61,0,0.0,32,28,0.82,28
93691,0,359329,310317,114381,639,6523,53176,48610,99,4004,3304,680,3,3663,2771,631,22,2313,1705,289,11,204,156,97,2,561,482,539,468,-6.82,0,0.0,2,2,0.00,2
93791,1,407926,368462,127305,414,5961,24328,62463,31,4884,4093,755,3,4435,3998,636,14,2927,2471,307,8,212,203,106,2,53996,46258,6655,6003,-3.18,45,115.9,0,0,0.00,0
93891,2,422328,367239,138894,226,5656,38748,80342,0,5118,4053,743,5,5232,4339,915,11,3601,2578,526,4,200,184,101,1,77720,75260,17158,16817,-11.44,23,117.8,0,0,0.00,0
93991,3,378013,309742,120623,586,5884,74990,83074,0,3599,3410,444,8,3912,3855,594,22,2403,2269,274,12,178,227,77,2,74259,73598,30421,30249,-14.57,5,157.4,10,7,3.93,7
94091,4,331146,339494,104686,439,5650,86655,80801,0,3202,4462,283,2,3500,3526,446,8,2082,2231,150,2,186,177,121,1,59515,58762,37744,37525,-11.86,0,0.0,17,16,2.39,15
94191,5,324746,462821,106994,214,4788,110426,71970,0,3123,6255,420,1,2859,4842,382,6,1637,3216,101,3,202,141,151,0,6836,6462,3956,3785,-8.34,0,0.0,43,35,3.16,34
94291,6,345359,579847,119463,618,6058,91914,44393,140,3422,8191,898,2,3120,7688,813,11,1817,5334,337,5,185,214,218,0,446,149,100,100,8.29,0,0.0,3,1,0.00,1
94391,7,366815,541667,121040,317,6171,28640,21777,108,3554,8343,1138,0,3173,10703,1280,8,1894,7633,688,2,188,228,178,0,5893,4508,3152,2671,1.20,28,190.7,0,0,0.00,0
94491,8,379808,300057,115457,526,5871,21174,15252,408,3548,4105,1166,0,3513,5889,1212,2,2092,3900,737,0,178,169,98,0,14430,13304,6297,6043,-5.54,18,206.5,0,0,0.00,0
94591,9,311927,166697,100418,1126,5880,37075,17375,899,2379,1753,997,0,3046,2444,1234,6,1751,1510,727,0,190,107,88,1,16854,16040,7437,7297,-9.49,2,381.5,4,4,0.56,4
94691,10,277802,175766,88556,922,5840,40786,20430,562,2317,1954,798,0,2258,1504,894,21,1218,868,514,5,225,77,47,2,9584,8981,5125,4913,-7.78,1,194.1,16,16,1.80,13
94791,11,312772,243694,88305,402,5674,47461,28142,204,3304,2900,740,1,2329,2231,617,6,1379,1486,313,3,198,77,54,3,2362,1808,1079,805,-2.11,0,0.0,28,23,2.46,18
94891,0,388361,306131,107367,314,5100,39820,39552,56,4359,3575,824,0,3913,3211,643,6,2462,2100,309,1,225,114,69,2,94,56,35,35,-0.73,0,0.0,1,1,1.50,1
94991,1,390345,359498,139714,167,4597,27335,78420,0,4141,4176,1022,0,3762,3755,810,5,2330,2388,472,0,201,137,63,1,54106,50314,6511,6062,-4.95,48,90.0,0,0,0.00,0
95091,2,400390,348354,160607,90,4662,44061,98798,1,4000,3738,1107,1,4055,4565,1036,3,2442,2712,640,0,158,233,70,1,85663,83351,18910,18614,-11.24,28,131.9,0,0,0.00,0
95191,3,374036,277047,147632,162,4613,61409,105353,0,3757,3014,708,1,3592,3368,1056,9,2123,1913,653,0,170,213,90,1,101950,100534,37301,37170,-11.17,12,100.6,6,4,4.94,4
95291,4,403010,297581,131637,200,4286,82187,104956,0,4481,3412,391,0,4064,2729,436,8,2599,1641,113,3,184,128,109,0,75004,74121,44287,44093,-12.29,0,0.0,23,19,1.68,19
95391,5,449702,421854,145423,106,4686,99998,93249,0,5410,5497,784,0,4845,4181,606,5,3241,2687,208,1,204,175,204,0,2618,2159,1416,1171,-4.07,1,132.5,55,39,3.26,37
95491,6,478548,524812,173599,116,4503,63440,52114,21,5708,7595,1659,1,5224,7615,1433,0,3540,5277,683,0,198,228,319,0,605,272,216,170,9.37,1,96.0,3,0,0.00,0
95591,7,547411,437037,177647,283,5724,21567,45593,114,6498,5862,1560,0,5403,7547,1835,7,3536,5084,1045,1,213,170,189,2,10082,8070,3891,3199,1.37,28,192.5,0,0,0.00,0
95691,8,535909,273475,153719,77,6413,26566,37285,52,6196,3305,1301,0,6983,4799,1563,1,4807,3174,823,0,206,145,103,0,37094,35604,10956,10339,-6.27,35,213.2,0,0,0.00,0
95791,9,442438,176349,131406,267,7495,43628,41549,220,4164,1998,1021,0,5009,2704,1309,2,3109,1735,738,0,283,102,78,1,39764,39293,18289,18106,-9.38,4,260.0,5,5,0.40,4
95891,10,369334,184945,103868,270,6884,43735,45483,247,3076,2145,601,0,3068,1691,775,4,1609,999,429,1,262,91,45,2,19962,19387,14156,13918,-7.40,0,0.0,24,22,1.61,22
95991,11,389675,244314,104841,60,6106,57234,46539,35,4046,2758,610,0,3490,2209,516,4,2039,1364,228,1,257,107,79,2,2160,1988,1769,1687,-7.16,0,0.0,36,31,0.92,30
96091,0,420586,301734,125981,6,5572,51776,44634,0,5197,3427,873,0,4829,3017,641,2,3159,1896,295,1,239,145,130,1,283,235,253,235,-2.69,0,0.0,4,2,2.50,2
96191,1,476658,366993,155500,29,5470,30105,61022,0,5918,4456,1093,1,4797,4136,983,0,3274,2561,496,0,203,166,135,0,47404,41814,6414,5824,-3.93,48,119.6,1,1,12.50,1
96291,2,595739,333126,145544,71,5523,45233,73928,37,6842,3698,810,0,6028,4769,1072,2,3997,2928,584,2,195,166,128,0,70293,68199,14974,14495,-11.59,33,128.2,0,0,0.00,0
96391,3,497811,256597,120063,5,5958,52354,72201,0,5364,2716,447,0,6588,3028,698,0,3924,1782,305,0,232,152,105,0,68253,67670,28269,28217,-13.79,7,97.1,7,6,3.25,6
96491,4,493455,279013,111859,0,5943,59227,70891,0,5522,3682,329,0,4941,2848,344,0,3024,1680,107,0,260,159,85,0,55118,54616,35948,35586,-12.57,1,28.3,20,16,2.62,16
96591,5,511615,421785,114709,0,6135,103003,61433,0,5628,5621,361,0,5495,4184,391,0,3454,2834,103,0,247,146,135,0,4996,4853,3167,3098,-8.82,0,0.0,56,33,1.82,33
96691,6,516245,529598,121234,19,5833,58739,41088,0,5123,7746,733,2,4851,7581,695,0,2927,5176,230,0,224,170,229,0,145,0,0,0,19.51,0,0.0,4,4,9.50,4
96791,7,536693,458477,129415,202,6083,22062,38747,110,5742,6460,1111,2,5504,8520,1179,1,3332,5830,612,1,261,160,167,0,15544,14056,8006,7448,-0.72,60,203.0,0,0,0.00,0
96891,8,517517,260808,116958,135,6886,22886,34352,60,5823,3269,944,0,6254,4622,1084,1,4086,3130,638,1,252,141,97,0,32899,31632,20416,20071,-7.27,79,141.4,0,0,0.00,0
96991,9,365371,149619,98210,100,7292,32238,34494,37,3512,1500,631,0,5084,2315,955,4,3210,1393,525,1,287,97,70,1,32172,31646,24086,23974,-9.65,4,105.2,6,5,0.35,5
97091,10,286247,150268,76119,149,6414,34447,34276,98,2664,1515,360,0,2808,1273,529,5,1692,697,244,1,255,70,54,0,18892,18459,16017,15983,-9.28,0,0.0,63,57,0.54,55
97191,11,301224,206410,67125,154,6408,51619,34597,58,3317,2225,273,0,2736,1476,335,6,1721,829,129,2,219,97,61,1,379,337,264,237,-8.38,0,0.0,74,65,0.78,62
97291,0,343110,283005,68777,242,5249,33596,22352,36,4196,3492,350,0,3648,2844,369,4,2456,1815,145,2,197,108,94,0,120,104,90,88,-3.03,0,0.0,1,0,0.00,0
97391,1,353419,332140,72758,220,5554,21726,34237,25,3857,4052,379,0,4206,4005,431,10,2884,2586,178,0,167,128,111,1,27016,24199,4507,4061,-3.83,38,132.4,1,0,0.00,0
97491,2,301095,332342,82274,97,6088,36416,43114,0,2652,3729,588,0,2852,3691,471,5,1715,2267,260,0,153,152,63,3,40171,39090,9901,9628,-11.05,15,135.3,0,0,0.00,0
97591,3,285179,267252,79174,17,5960,36784,45023,0,2456,2728,418,0,2475,3807,748,2,1334,2172,452,0,170,190,63,1,42589,41875,17745,17581,-11.83,1,144.9,6,5,4.55,4
97691,4,276174,255687,59919,33,5472,54961,45759,0,2679,2873,155,1,2507,2181,228,3,1508,1351,77,1,175,105,59,0,35244,34911,21809,21741,-12.00,0,0.0,5,5,4.70,5
97791,5,314139,354233,67130,10,6094,68537,40695,0,3514,4290,320,3,2652,3456,247,3,1718,2243,77,3,159,136,91,0,2607,2443,1606,1530,-8.15,0,0.0,37,28,4.49,28
