step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,matter,c_err,ms_step
3338280,281,21.142,1917.2,824.1,7.145163e7,4.839442e7,206.1,1.786897e7,2.752e-14,9.653323e6,1.213142e7,5.601e-13,5.117e-13,4.339913e4,4.727545e4,2.934637e4,2.570985e4,1.518061e4,9.275358e3,2240,441,3362,1.142876e7,2.37106,0.77925,0.9052,0.3563,2.396,0.23321,3.3625e-4,85164,1.761595e5,5.183836e4,879.6,3.039584e3,7.406613e4,2.055412e4,17546,110354,6484,121,4.519668e5,2.623e-13,1.845
3350160,282,21.152,1946.3,817.2,7.135916e7,4.787208e7,208.9,1.824767e7,2.695e-14,9.682048e6,1.216854e7,5.858e-13,3.677e-13,4.345050e4,4.706742e4,2.668795e4,2.863985e4,1.472586e4,9.946286e3,2543,468,3376,1.136051e7,2.38453,0.78103,0.9053,0.3567,2.403,0.23240,3.4580e-4,85463,1.798916e5,5.247751e4,920.8,3.044142e3,7.481258e4,2.271756e4,18114,110721,6495,121,4.537776e5,4.537e-13,1.861
3362040,283,20.882,1928.0,794.1,7.115894e7,4.843175e7,203.0,1.851860e7,3.842e-14,9.710735e6,1.220377e7,5.217e-13,4.617e-13,4.284762e4,4.744725e4,2.439823e4,3.117062e4,1.416004e4,1.221680e4,2478,498,3383,1.209824e7,2.39137,0.78300,0.9056,0.3573,2.365,0.23647,4.0621e-4,85706,1.812830e5,5.159780e4,924.2,3.272190e3,7.385970e4,2.399150e4,19256,110708,6498,121,4.562557e5,2.911e-13,1.826
3373920,284,20.884,1882.3,787.3,7.065852e7,4.973862e7,192.3,1.816338e7,2.769e-14,9.740397e6,1.223928e7,5.511e-13,3.156e-13,4.206718e4,4.782435e4,2.307979e4,2.842076e4,1.240533e4,1.231756e4,2175,486,3394,1.118187e7,2.39693,0.78493,0.9058,0.3579,2.334,0.24280,5.2255e-4,86061,1.821388e5,5.160131e4,911.0,4.344277e3,7.480470e4,2.279484e4,17915,110841,6591,121,4.587722e5,1.668e-13,1.874
3385800,285,21.156,1890.8,794.2,7.051755e7,4.944038e7,188.3,1.840725e7,1.477e-14,9.770974e6,1.227606e7,4.661e-13,4.497e-13,4.257669e4,4.767195e4,2.424921e4,2.391666e4,1.200013e4,1.089021e4,2123,443,3405,1.196586e7,2.40080,0.78572,0.9058,0.3585,2.328,0.24191,5.7784e-4,86325,1.802622e5,5.176843e4,901.2,5.239918e3,7.634628e4,2.122451e4,17206,111231,6439,121,4.590162e5,3.062e-13,1.823
3397680,286,21.155,1883.4,812.6,7.181985e7,4.998816e7,197.3,1.841491e7,4.835e-14,9.799470e6,1.231267e7,5.782e-13,3.547e-13,4.295980e4,4.769195e4,2.557002e4,2.342927e4,1.446386e4,1.108350e4,2278,421,3420,1.139873e7,2.38581,0.78513,0.9059,0.3591,2.316,0.23465,5.6500e-4,86325,1.797327e5,5.256584e4,878.6,5.565115e3,7.752857e4,2.299689e4,17554,111118,6650,121,4.554099e5,3.721e-13,1.844
3409560,287,21.204,1917.4,831.4,7.172999e7,4.982257e7,201.6,1.802381e7,5.415e-14,9.825837e6,1.234890e7,5.693e-13,3.855e-13,4.302692e4,4.822558e4,2.964941e4,2.751659e4,1.665983e4,1.199925e4,2215,437,3431,1.176362e7,2.38499,0.78637,0.9062,0.3597,2.308,0.23666,4.4735e-4,86213,1.767929e5,5.208771e4,881.1,4.506586e3,7.584876e4,1.846135e4,15852,111333,6728,121,4.560288e5,3.846e-13,1.862
3421440,288,21.306,1906.6,831.4,7.158959e7,5.000397e7,195.6,1.796971e7,3.835e-14,9.853998e6,1.238722e7,5.321e-13,5.018e-13,4.337493e4,4.820754e4,3.054968e4,2.599461e4,1.521335e4,9.883436e3,2134,434,3442,1.092827e7,2.39775,0.78952,0.9062,0.3602,2.344,0.23700,3.7626e-4,86306,1.798217e5,5.233771e4,887.2,3.584724e3,7.598288e4,1.972153e4,16458,111562,6664,121,4.582830e5,2.291e-13,1.859
3433320,289,21.440,1970.1,846.3,7.151519e7,4.948143e7,199.3,1.795303e7,4.026e-14,9.884480e6,1.242654e7,4.442e-13,3.361e-13,4.391033e4,4.840695e4,2.864395e4,2.710846e4,1.342845e4,9.090104e3,1993,415,3461,1.173057e7,2.43233,0.79169,0.9059,0.3607,2.405,0.23608,3.4675e-4,86164,1.822511e5,5.330786e4,917.1,3.058630e3,7.716575e4,1.803726e4,14962,111700,6796,120,4.627508e5,2.699e-13,1.828
3445200,290,21.601,1964.2,828.6,7.214939e7,4.917752e7,212.1,1.746456e7,3.136e-14,9.913535e6,1.246467e7,5.443e-13,3.700e-13,4.240108e4,4.727347e4,2.669417e4,2.546401e4,1.334647e4,9.146662e3,1843,395,3479,1.037359e7,2.45837,0.79508,0.9059,0.3613,2.428,0.23923,3.3678e-4,85781,1.853949e5,5.517772e4,935.8,2.817460e3,7.747515e4,1.898899e4,14755,112078,6819,121,4.671417e5,2.228e-13,1.837
3457080,291,21.686,1949.5,786.0,7.232348e7,4.862480e7,217.0,1.715966e7,3.235e-14,9.941048e6,1.250151e7,5.477e-13,4.522e-13,4.090047e4,4.574979e4,2.727508e4,2.345927e4,1.338766e4,8.909725e3,1697,372,3490,1.080641e7,2.47020,0.80172,0.9057,0.3619,2.437,0.23823,3.3300e-4,85601,1.865591e5,5.535023e4,942.6,2.590274e3,7.542044e4,2.534881e4,18971,111874,6781,121,4.680934e5,3.440e-13,1.923
3468960,292,21.549,1928.3,756.5,7.143359e7,4.792570e7,216.3,1.674030e7,3.438e-14,9.967398e6,1.253792e7,5.787e-13,4.181e-13,4.031605e4,4.484853e4,2.620909e4,2.182658e4,1.396565e4,8.438962e3,1677,321,3502,9.654496e6,2.44523,0.80558,0.9054,0.3625,2.390,0.23602,3.3506e-4,85663,1.887184e5,5.571435e4,965.9,2.664857e3,7.572889e4,2.964326e4,22340,111882,6849,121,4.654708e5,2.345e-13,1.920
3480840,293,21.273,1922.9,764.0,7.019784e7,4.757416e7,197.0,1.757294e7,3.222e-14,9.995021e6,1.257583e7,5.807e-13,5.024e-13,4.190722e4,4.560599e4,3.487957e4,2.371712e4,1.428452e4,7.692160e3,1902,326,3513,1.114247e7,2.44227,0.80948,0.9054,0.3631,2.363,0.24026,4.2986e-4,85805,1.864054e5,5.447695e4,948.4,3.138571e3,7.520233e4,2.569905e4,20993,112250,6938,120,4.668751e5,3.667e-13,1.903
3492720,294,21.053,1895.6,789.6,7.041640e7,4.800528e7,194.0,1.851794e7,1.670e-14,1.002055e7,1.261515e7,4.396e-13,4.499e-13,4.359850e4,4.790794e4,3.285566e4,2.625995e4,1.807012e4,8.582594e3,2276,412,3521,1.124600e7,2.44033,0.81331,0.9057,0.3636,2.371,0.24817,7.4893e-4,85821,1.852916e5,5.406218e4,911.0,5.495042e3,7.770394e4,2.066273e4,17372,112433,6931,120,4.693765e5,2.810e-13,1.867
3504600,295,20.984,1910.7,834.8,7.196396e7,4.921984e7,200.7,1.905417e7,2.776e-14,1.004624e7,1.265441e7,5.718e-13,4.249e-13,4.430673e4,4.886261e4,3.215825e4,2.760389e4,1.861583e4,9.607721e3,2634,459,3532,1.243325e7,2.44537,0.81500,0.9060,0.3641,2.399,0.24815,6.2937e-4,86118,1.819528e5,5.316718e4,864.5,6.030836e3,7.996336e4,1.744517e4,14479,112708,6911,120,4.703088e5,3.406e-13,1.899
3516480,296,21.018,1921.9,841.6,7.232630e7,4.995594e7,206.7,1.855876e7,2.288e-14,1.007075e7,1.269171e7,5.434e-13,5.021e-13,4.379950e4,4.871053e4,2.887876e4,2.923106e4,1.928673e4,1.141004e4,2654,501,3554,1.130894e7,2.44165,0.81600,0.9059,0.3647,2.368,0.24487,4.7807e-4,86443,1.819885e5,5.314832e4,883.8,4.767487e3,7.983644e4,1.864651e4,14371,112815,6838,119,4.692017e5,2.827e-13,1.905
3528360,297,20.985,1919.9,836.6,7.252524e7,4.924312e7,205.6,1.909824e7,2.243e-14,1.009598e7,1.272762e7,6.310e-13,3.559e-13,4.375205e4,4.873415e4,2.656328e4,2.907842e4,1.852216e4,1.282090e4,2632,485,3566,1.243788e7,2.45250,0.81764,0.9058,0.3653,2.353,0.24355,4.2356e-4,86339,1.817556e5,5.244320e4,867.4,4.105638e3,7.916117e4,1.754559e4,14124,112984,6820,119,4.706089e5,3.744e-13,1.884
3540240,298,20.965,1910.3,822.1,7.217497e7,4.918829e7,207.5,1.913263e7,2.181e-14,1.012260e7,1.276246e7,5.910e-13,4.142e-13,4.347760e4,4.836685e4,2.657002e4,3.114100e4,1.685824e4,1.352716e4,2518,502,3579,1.179349e7,2.47294,0.82018,0.9065,0.3658,2.364,0.24487,4.0537e-4,86798,1.862171e5,5.226883e4,886.6,3.817853e3,7.890792e4,1.936704e4,14549,113136,7051,119,4.739066e5,3.177e-13,1.884
3552120,299,21.074,1938.8,825.5,7.164743e7,4.906754e7,205.0,1.903779e7,2.544e-14,1.015106e7,1.279840e7,5.000e-13,4.352e-13,4.288606e4,4.830993e4,2.639648e4,2.918676e4,1.442749e4,1.237635e4,2267,501,3597,1.239430e7,2.48704,0.82309,0.9069,0.3664,2.369,0.24627,3.7901e-4,87223,1.867083e5,5.240686e4,902.9,3.463951e3,7.872866e4,2.033639e4,14826,113239,7195,119,4.766559e5,3.253e-13,1.843
3564000,300,21.363,1917.1,798.8,7.071527e7,4.939714e7,198.8,1.836363e7,9.535e-15,1.017986e7,1.283424e7,5.895e-13,2.710e-13,4.159120e4,4.666684e4,2.584076e4,2.686732e4,1.279050e4,1.082270e4,1968,499,3615,1.112935e7,2.48515,0.82637,0.9072,0.3669,2.390,0.24305,3.0894e-4,87317,1.883574e5,5.416240e4,930.9,2.883115e3,7.874776e4,2.384088e4,17762,113688,7214,119,4.760790e5,2.645e-13,1.868
3575880,301,21.510,1887.1,766.4,7.024321e7,4.834720e7,200.5,1.808162e7,2.019e-14,1.020776e7,1.286919e7,6.109e-13,4.739e-13,4.071045e4,4.490822e4,2.528356e4,2.745404e4,1.280877e4,9.957158e3,1879,467,3627,1.132393e7,2.49626,0.83322,0.9072,0.3674,2.424,0.23961,2.6784e-4,87576,1.858306e5,5.390376e4,918.5,2.378677e3,7.644207e4,2.462056e4,20035,113541,7249,119,4.761656e5,2.441e-13,1.891
3587760,302,21.281,1856.2,746.4,6.967764e7,4.855720e7,187.2,1.849711e7,1.873e-14,1.023525e7,1.290443e7,5.267e-13,3.476e-13,3.985539e4,4.458235e4,2.415233e4,2.519484e4,1.236924e4,9.345785e3,1824,482,3638,1.109456e7,2.52103,0.83711,0.9071,0.3679,2.457,0.24615,3.0304e-4,87584,1.900577e5,5.441281e4,924.8,2.447460e3,7.735015e4,2.168881e4,18201,113856,7361,119,4.814267e5,2.537e-13,1.886
3599640,303,21.286,1935.7,779.1,6.986634e7,4.898813e7,188.7,1.849801e7,1.571e-14,1.026413e7,1.294137e7,5.773e-13,4.312e-13,4.167742e4,4.727229e4,2.647289e4,2.856863e4,1.279987e4,1.033029e4,1933,462,3651,1.165588e7,2.53784,0.84039,0.9070,0.3683,2.421,0.24772,4.1120e-4,87438,1.921830e5,5.476796e4,962.8,3.115961e3,7.957613e4,2.278704e4,17886,114195,7420,118,4.844506e5,2.893e-13,1.868
3611520,304,21.248,1935.4,795.7,7.006396e7,4.894690e7,191.8,1.840154e7,5.061e-15,1.029125e7,1.297803e7,5.652e-13,4.354e-13,4.229858e4,4.786699e4,2.939236e4,2.851469e4,1.517977e4,1.120693e4,1876,457,3665,1.110501e7,2.53679,0.84397,0.9068,0.3688,2.423,0.24462,4.4460e-4,87269,1.913427e5,5.586933e4,952.9,3.650484e3,8.044591e4,2.370328e4,18440,114529,7348,118,4.840662e5,2.951e-13,1.888
3623400,305,21.022,1928.1,798.2,7.029703e7,4.901084e7,189.0,1.877687e7,1.171e-14,1.031810e7,1.301437e7,5.804e-13,3.783e-13,4.341405e4,4.863575e4,3.526803e4,3.298316e4,1.655941e4,1.229640e4,2083,433,3678,1.186076e7,2.55861,0.84766,0.9063,0.3691,2.473,0.25179,4.9993e-4,87242,1.889332e5,5.473166e4,934.0,4.115353e3,8.075494e4,1.689673e4,14120,114893,7277,118,4.892848e5,2.033e-13,1.863
3635280,306,21.095,1942.7,807.7,6.963907e7,4.898953e7,191.0,1.829638e7,1.792e-14,1.034148e7,1.304889e7,5.870e-13,3.059e-13,4.408240e4,4.852127e4,3.587321e4,3.153168e4,2.070760e4,1.400089e4,2178,460,3688,1.107158e7,2.56156,0.85124,0.9065,0.3697,2.480,0.25086,4.1816e-4,87257,1.899993e5,5.522971e4,951.1,4.202160e3,8.189586e4,2.040618e4,15365,115374,7152,118,4.901188e5,2.764e-13,1.863
3647160,307,21.149,1921.5,768.0,7.048910e7,4.845471e7,208.3,1.728518e7,6.897e-15,1.036295e7,1.308123e7,5.748e-13,4.569e-13,4.198401e4,4.611821e4,2.794623e4,2.846472e4,2.051200e4,1.377801e4,1960,427,3703,1.076825e7,2.49084,0.85387,0.9070,0.3702,2.409,0.24738,3.8666e-4,87538,1.867665e5,5.404506e4,947.9,3.591575e3,7.664590e4,3.303480e4,24176,115812,7236,118,4.817800e5,1.712e-13,1.868
3659040,308,21.083,1849.9,712.8,7.179976e7,4.803776e7,217.9,1.694080e7,8.136e-15,1.038387e7,1.311154e7,4.366e-13,4.718e-13,3.930051e4,4.348358e4,2.438878e4,2.550124e4,1.838073e4,1.317847e4,1827,430,3710,1.023695e7,2.39762,0.85640,0.9071,0.3706,2.359,0.24714,3.8881e-4,87873,1.830810e5,5.334486e4,924.0,3.603405e3,7.246697e4,3.737526e4,30788,115910,7258,118,4.715006e5,3.478e-13,1.867
3670920,309,21.178,1869.8,740.3,7.258954e7,4.871344e7,214.2,1.712291e7,9.573e-15,1.040677e7,1.314235e7,5.463e-13,3.975e-13,3.945059e4,4.400772e4,2.575369e4,2.779548e4,1.654917e4,1.319588e4,1761,425,3719,1.094363e7,2.36323,0.85945,0.9069,0.3712,2.333,0.24537,3.8351e-4,87603,1.808003e5,5.279972e4,908.9,3.479922e3,7.347357e4,2.891320e4,24944,116229,7179,118,4.676621e5,2.708e-13,1.851
3682800,310,21.244,1863.4,749.9,7.164801e7,4.842514e7,209.2,1.720691e7,2.576e-14,1.042953e7,1.317374e7,5.197e-13,3.176e-13,3.970898e4,4.455313e4,2.854722e4,2.937489e4,1.695041e4,1.315587e4,1877,445,3735,1.043315e7,2.33401,0.86337,0.9067,0.3717,2.309,0.24502,3.9402e-4,87552,1.833701e5,5.319163e4,909.0,3.421772e3,7.367681e4,2.892635e4,24421,116414,7208,118,4.650155e5,3.626e-13,1.865
